attr_x1_chest_acc_mean,attr_x1_chest_acc_median,attr_x1_chest_acc_std,attr_x1_chest_acc_iqr,attr_x1_chest_acc_maximum,attr_x1_chest_acc_minimum,attr_y1_chest_acc_mean,attr_y1_chest_acc_median,attr_y1_chest_acc_std,attr_y1_chest_acc_iqr,attr_y1_chest_acc_maximum,attr_y1_chest_acc_minimum,attr_z1_chest_acc_mean,attr_z1_chest_acc_median,attr_z1_chest_acc_std,attr_z1_chest_acc_iqr,attr_z1_chest_acc_maximum,attr_z1_chest_acc_minimum,attr_x2_thigh_acc_mean,attr_x2_thigh_acc_median,attr_x2_thigh_acc_std,attr_x2_thigh_acc_iqr,attr_x2_thigh_acc_maximum,attr_x2_thigh_acc_minimum,attr_y2_thigh_acc_mean,attr_y2_thigh_acc_median,attr_y2_thigh_acc_std,attr_y2_thigh_acc_iqr,attr_y2_thigh_acc_maximum,attr_y2_thigh_acc_minimum,attr_z2_thigh_acc_mean,attr_z2_thigh_acc_median,attr_z2_thigh_acc_std,attr_z2_thigh_acc_iqr,attr_z2_thigh_acc_maximum,attr_z2_thigh_acc_minimum,attr_x3_waist_acc_mean,attr_x3_waist_acc_median,attr_x3_waist_acc_std,attr_x3_waist_acc_iqr,attr_x3_waist_acc_maximum,attr_x3_waist_acc_minimum,attr_y3_waist_acc_mean,attr_y3_waist_acc_median,attr_y3_waist_acc_std,attr_y3_waist_acc_iqr,attr_y3_waist_acc_maximum,attr_y3_waist_acc_minimum,attr_z3_waist_acc_mean,attr_z3_waist_acc_median,attr_z3_waist_acc_std,attr_z3_waist_acc_iqr,attr_z3_waist_acc_maximum,attr_z3_waist_acc_minimum,attr_x4_chest_gyr_mean,attr_x4_chest_gyr_median,attr_x4_chest_gyr_std,attr_x4_chest_gyr_iqr,attr_x4_chest_gyr_maximum,attr_x4_chest_gyr_minimum,attr_y4_chest_gyr_mean,attr_y4_chest_gyr_median,attr_y4_chest_gyr_std,attr_y4_chest_gyr_iqr,attr_y4_chest_gyr_maximum,attr_y4_chest_gyr_minimum,attr_z4_chest_gyr_mean,attr_z4_chest_gyr_median,attr_z4_chest_gyr_std,attr_z4_chest_gyr_iqr,attr_z4_chest_gyr_maximum,attr_z4_chest_gyr_minimum,attr_x5_thigh_gyr_mean,attr_x5_thigh_gyr_median,attr_x5_thigh_gyr_std,attr_x5_thigh_gyr_iqr,attr_x5_thigh_gyr_maximum,attr_x5_thigh_gyr_minimum,attr_y5_thigh_gyr_mean,attr_y5_thigh_gyr_median,attr_y5_thigh_gyr_std,attr_y5_thigh_gyr_iqr,attr_y5_thigh_gyr_maximum,attr_y5_thigh_gyr_minimum,attr_z5_thigh_gyr_mean,attr_z5_thigh_gyr_median,attr_z5_thigh_gyr_std,attr_z5_thigh_gyr_iqr,attr_z5_thigh_gyr_maximum,attr_z5_thigh_gyr_minimum,attr_x6_waist_gyr_mean,attr_x6_waist_gyr_median,attr_x6_waist_gyr_std,attr_x6_waist_gyr_iqr,attr_x6_waist_gyr_maximum,attr_x6_waist_gyr_minimum,attr_y6_waist_gyr_mean,attr_y6_waist_gyr_median,attr_y6_waist_gyr_std,attr_y6_waist_gyr_iqr,attr_y6_waist_gyr_maximum,attr_y6_waist_gyr_minimum,attr_z6_waist_gyr_mean,attr_z6_waist_gyr_median,attr_z6_waist_gyr_std,attr_z6_waist_gyr_iqr,attr_z6_waist_gyr_maximum,attr_z6_waist_gyr_minimum
0.096534211802,0.09307459,0.0815346112134784,0.07601590724999999,0.28670564,0.28670564,9.67429864,9.670480000000001,0.09261174839484666,0.10384799999999927,10.004769999999999,10.004769999999999,-0.8045834461999999,-0.80684595,0.12317383830348463,0.14903904999999995,-0.5883751,-0.5883751,0.17781736091999994,0.172083245,0.06123013779325079,0.07945756249999997,0.34237084,0.34237084,9.59216562,9.5938655,0.02723459184797143,0.03366849999999921,9.639056,9.639056,-0.38352717220000004,-0.38845924,0.07043130946217074,0.08319850500000003,-0.19991584,-0.19991584,9.824558799999998,9.8252055,0.21477287902805606,0.12719225000000023,10.684724000000001,10.684724000000001,0.17091008813999997,0.16938977,0.06490276384989752,0.09068038499999997,0.30885202,0.30885202,1.456668224,1.4206595000000002,0.1135820075198877,0.12764092500000035,1.7717092,1.7717092,-0.01931396164,-0.027010864,0.04338510947861439,0.051083603000000005,0.07500363,0.07500363,0.11578897665999997,0.111628985,0.03734704969466991,0.0526871265,0.2063131,0.2063131,0.05146142036,0.048743071,0.021718471732821158,0.037415496500000006,0.08860203,0.08860203,0.0280450776,0.02604144,0.010121976712532892,0.013668111749999996,0.05230865,0.05230865,-0.0008382101184000006,-0.006812471999999999,0.03486109864835363,0.04772384725,0.09336943,0.09336943,0.01530934014812,0.016506637,0.009228885964626224,0.013897182999999997,0.030556537,0.030556537,-0.0113543923828,-0.013113684,0.03132629927289446,0.02015855419,0.076530784,0.076530784,0.04625205813799999,0.020888932,0.06792335306786781,0.07658722525,0.2667622,0.2667622,-0.014898204132000001,-0.0141162965,0.010179141586263936,0.007483098749999998,0.010012881999999999,0.010012881999999999
0.10828974290599999,0.10115502,0.08438897344315999,0.13646949375,0.28670564,0.28670564,9.670467969999999,9.675867499999999,0.06968469578870323,0.06778624999999927,9.8916445,9.8916445,-0.7902661224,-0.81253218,0.10198127396499729,0.13272857000000005,-0.5883751,-0.5883751,0.18871097792,0.19183540999999998,0.12661134355331816,0.12569557750000002,0.41299978,0.41299978,9.59453595,9.592369000000001,0.04368863625375016,0.0550664999999988,9.715671,9.715671,-0.3786549709999999,-0.37978025000000004,0.07566528412439893,0.0989104375,-0.17717093,-0.17717093,9.80647064,9.824606500000002,0.2299334458750193,0.16250600000000226,10.684724000000001,10.684724000000001,0.14514847691399999,0.163104985,0.09129000694929443,0.12509703875,0.28670564,0.28670564,1.5667057359999998,1.58137025,0.15823311456023706,0.28715462499999944,1.9285294999999998,1.9285294999999998,-0.00924690268,-0.01479356,0.042484144685586755,0.0620791835,0.07500363,0.07500363,0.12894090528000002,0.107352928,0.05394920467172165,0.07834347550000001,0.252128,0.252128,0.04950665178,0.049659369499999995,0.024273266767922175,0.04375322250000001,0.08860203,0.08860203,0.02668895676,0.025430575,0.011210607652013902,0.01427897275,0.05230865,0.05230865,-0.008858871042400001,-0.011852109999999999,0.0349377676371329,0.0450513135,0.09336943,0.09336943,0.01614622548412,0.0191028135,0.013893752226954886,0.0225256549,0.04491187,0.04491187,-0.009063647486799999,-0.010059358000000001,0.04000339812015726,0.0294742485,0.076530784,0.076530784,0.020919476462000004,-0.013319522,0.09056157690554874,0.15164730275000002,0.2667622,0.2667622,-0.016516996901,-0.015948892,0.011737519506031344,0.01603521375,0.010012881999999999,0.010012881999999999
0.083749175974,0.0781108325,0.04679896469040823,0.046238019000000005,0.20949265,0.20949265,9.66901949,9.6749695,0.04190405664067523,0.030526249999999422,9.766547000000001,9.766547000000001,-0.8214625734,-0.8161234799999999,0.06981828749210478,0.049829325000000035,-0.61052144,-0.61052144,0.17794904111999998,0.17687165,0.13134243592253003,0.1351227555,0.41299978,0.41299978,9.594140909999998,9.590573,0.04343059401835187,0.06165075000000009,9.715671,9.715671,-0.35850776279999996,-0.3453636,0.08201302365633402,0.11118074500000003,-0.17717093,-0.17717093,9.80053299,9.81922025,0.10006041765475956,0.10893650000000044,9.974244,9.974244,0.135164656054,0.14425064999999998,0.07920888805605815,0.08215103849999998,0.25617957,0.25617957,1.5387773719999998,1.4775217,0.14437545401922317,0.22445640000000022,1.9285294999999998,1.9285294999999998,-0.020804473379999994,-0.021665792500000003,0.020310459853185737,0.017486018250000002,0.054539643,0.054539643,0.14083445112,0.12796963,0.039518537599857476,0.0455858215,0.252128,0.252128,0.03794297266,0.0403436725,0.013830400450987032,0.02054034474999999,0.056837037,0.056837037,0.025845962634,0.0252778585,0.01017870164622331,0.010613783999999998,0.04955975,0.04955975,-0.006207716268000001,-0.0135319905,0.04917846514412616,0.059024857,0.112306245,0.112306245,0.016476092874,0.01925553,0.013812749237745104,0.017867808000000002,0.04491187,0.04491187,-0.011922496782,-0.011281087999999998,0.0288000775351461,0.024281892600000004,0.05545594,0.05545594,-0.024272334798,-0.022940647,0.04024401477815844,0.04176791555000001,0.123819724,0.123819724,-0.016413149861000002,-0.0176287725,0.007626338841766479,0.009315694000000001,-6.639585e-05,-6.639585e-05
0.11828553518599999,0.068534025,0.21194628854811798,0.07960720499999999,0.80325466,0.80325466,9.732010872,9.659706499999999,1.4507222188173696,0.4233249999999984,16.533758,16.533758,-0.7913674544,-0.7628525,0.17927447568972063,0.10130463499999998,-0.61052144,-0.61052144,0.1515529676,0.14425065,0.05069308591729697,0.053121352499999996,0.27712885,0.27712885,9.59129175,9.590573,0.02588072847086232,0.040402500000000785,9.646837,9.646837,-0.3287238954,-0.32441435,0.06891943673911369,0.07751228750000005,-0.16101007,-0.16101007,9.76746905,9.811738,0.1649301400775265,0.1059442500000003,9.967062,9.967062,0.16751032271999997,0.15442601,0.0663278149524699,0.074519525,0.38606504,0.38606504,1.364180214,1.38504565,0.09058692263678021,0.0888847749999997,1.4969746000000002,1.4969746000000002,0.011058257954,-0.016168006,0.051255553301320804,0.0736092605,0.13578472,0.13578472,0.1293868371,0.126595185,0.060484423068450414,0.036193768,0.3568914,0.3568914,0.08491240125999999,0.054699004999999995,0.04940989186558391,0.076663595,0.22054891,0.22054891,0.026298002694,0.027110456,0.009106474778389592,0.011071932999999996,0.04955975,0.04955975,-0.010398251644,-0.0132265575,0.04962786004707877,0.0392480884,0.112306245,0.112306245,0.018534708834,0.0200191125,0.0085823327649331,0.010384708999999997,0.040635813,0.040635813,-0.022594312899399997,-0.013266400499999999,0.026603459651475286,0.027107146949999994,0.009335615,0.009335615,-0.009550482520799998,-0.008738033499999999,0.013902468214114441,0.010842861499999999,0.049905032,0.049905032,-0.016339846052,-0.0157961755,0.010305178908856754,0.011606440249999999,0.0087911505,0.0087911505
0.40472782774599997,0.273836825,0.5945459783443435,0.657507622775,2.5133132999999996,2.5133132999999996,9.472227879000002,9.2673565,6.4421410581131715,6.725761375,19.608511,19.608511,-1.133594634034,-0.7266402000000001,1.1323724210086206,0.750133325,0.10055647,0.10055647,0.03564966392,0.1328782,0.2967755019725199,0.09801263500000001,0.43275195,0.43275195,9.45126683,9.579799000000001,0.3481169817603647,0.06329724999999975,9.725846,9.725846,-0.12589910284000003,-0.299574495,0.6135460000214354,0.12210430250000004,2.8604724,2.8604724,9.956251858999998,9.748291250000001,4.571304676424589,0.6833945000000003,19.607914,19.607914,0.19059042886000005,0.175973825,0.4613623331935157,0.18001404,1.4425066,1.4425066,1.314452652,1.3784616,1.1450123650808082,0.29314007500000017,3.7307648999999996,3.7307648999999996,0.056176764414000005,0.055761375,0.11358083990199082,0.1379791875,0.46290305,0.46290305,0.088843712972,0.112392568,0.18833773666760895,0.15080735474999998,0.5462596,0.5462596,0.152846727348,0.12525395,0.15291169628008602,0.121027681,0.6350210000000001,0.6350210000000001,-0.06286999626,0.02695774,0.2997254142883374,0.019700407499999992,0.4545634,0.4545634,0.04622895936600001,-0.0063543226,0.22846986203204164,0.04650211462499999,1.047541,1.047541,-0.04642470109999999,0.016659352000000002,0.13382417874062305,0.04413501374999999,0.029334806,0.029334806,-0.0091064078734,-0.0140299815,0.1115802993096165,0.09544769528250001,0.29674770000000006,0.29674770000000006,-0.018157573084800004,-0.006905436500000001,0.11501563040165037,0.024816400250000002,0.22033644,0.22033644,-0.015234179920000002,-0.01213098475,0.06122715495335696,0.03680462885,0.1572314,0.1572314
0.828609267872,0.5204396,0.9069213742047184,1.055543735,3.8546648,3.8546648,8.9617122562,9.788394,8.708549371906185,17.30229755,19.608511,19.608511,-1.501032776594,-0.917577785,1.5684753709088715,2.41724591,0.41778820000000005,0.41778820000000005,-0.06624756059999999,0.035913026,0.4755901082004703,0.4456207875,1.0109516,1.0109516,8.7803276148,9.526828,5.147506254190825,1.19799875,19.608511,19.608511,0.4299986142,0.08080431,1.0902254730429084,1.0740987275,3.5164837999999996,3.5164837999999996,9.403370903199999,9.228451,7.953938487316283,12.997074149999998,19.607914,19.607914,0.19620483276,0.15382746,0.7478833545232222,1.184381645,1.951873,1.951873,1.11781685456,1.42724355,2.17967266974859,2.554912595,5.8837504,5.8837504,0.032224737325399995,0.06354990699999999,0.21481019991334807,0.2605340175,0.46290305,0.46290305,0.065307075508,0.047640849,0.22864675770567697,0.24701863750000003,0.61650914,0.61650914,0.10876058300800001,0.0861585675,0.20207970127442063,0.28000536225,0.6350210000000001,0.6350210000000001,-0.06605870817999998,0.019321923,0.5014561308259567,0.34903313575,1.0260279,1.0260279,-0.09433723305599999,0.0044885353,0.6897319867971609,0.5291620125000001,1.0793059999999999,1.0793059999999999,-0.02594849906000001,-0.037860371000000004,0.29109909672493195,0.19990564975000003,0.82681936,0.82681936,-0.028990072753999993,-0.0616774715,0.2337480631604586,0.2472477145,0.4109795,0.4109795,-0.019984056143999982,0.0202780675,0.29268206197875757,0.34216090499999996,0.54776025,0.54776025,-0.016498672244000003,-0.008465792500000001,0.14875848313083953,0.15798502025,0.4455598,0.4455598
0.8845138761520001,0.8029553850000001,0.9382722154387055,1.151910235,3.8546648,3.8546648,8.9286841906,8.6717985,8.704507718210873,18.508825284999997,19.608511,19.608511,-1.39282684526,-0.79667062,1.473778638939375,2.2462101325000003,0.41778820000000005,0.41778820000000005,0.06607996548,0.0523731625,0.9407166585814587,1.22777658,1.9075803,1.9075803,8.7954949054,9.472957999999998,8.2677851298567,17.099538295000002,19.608511,19.608511,0.8910979290399998,0.46746789,1.8233911890743049,1.977610585,7.437587700000001,7.437587700000001,8.587235494919998,7.493551999999999,8.719485203053274,15.688006200000002,19.607914,19.607914,0.26256013516000004,0.15382746,1.1415864380848442,1.4609119124999999,4.542998000000001,4.542998000000001,0.79507845416,0.6817489299999999,2.8282818617566186,3.8426936499999997,7.73387,7.73387,-0.04560560219459999,-0.0323559335,0.2535499690588148,0.358806969,0.43724670000000004,0.43724670000000004,0.140364085556,0.13499456999999998,0.1877283396560853,0.26946791415,0.61650914,0.61650914,-0.0052574162012,-0.00913641053,0.17295180303973573,0.2711478175,0.33844593,0.33844593,0.020354289520000006,0.025888723000000002,0.5839667467365796,0.8717810724999999,1.0260279,1.0260279,-0.17955292957999996,0.0081537255,1.0115427838721112,1.367727245,1.5466178999999998,1.5466178999999998,0.01805823279999999,-0.0722215385,0.35847516674319385,0.46738827,0.82681936,0.82681936,-0.026259505374,-0.048849303,0.2896140086538496,0.3331506375,0.65196586,0.65196586,-0.009037357922000019,0.095719928,0.4673952487439488,0.5886450175,1.1436591999999999,1.1436591999999999,-0.019662952504000006,-0.008465793000000001,0.1982463980103924,0.24923301674999998,0.4455598,0.4455598
0.7994838082,0.6904279499999999,1.021474934708165,1.3272855375,4.32333,4.32333,9.0777830628,8.2989015,8.829066712114273,18.685246955,19.608511,19.608511,-1.39127061742,-1.1064204499999999,1.5310190252522176,2.0795138199999994,0.25857377,0.25857377,0.24532187560000004,0.27623103,1.726266308182846,2.112882925,5.6790465999999995,5.6790465999999995,8.94646126872,10.1792475,8.809331931970812,17.93212235,19.608511,19.608511,1.022779036,0.499191065,2.7187727921844056,2.746299035,9.901221000000001,9.901221000000001,8.55183718392,8.335114,8.347634641709202,14.1640978,19.607914,19.607914,0.26777949921999994,0.28580783,1.9653749153579818,1.83635271,6.39611,6.39611,0.8724351148799999,0.8110358,2.7078924815135452,3.4765306000000002,7.73387,7.73387,-0.004494369299999994,-0.0561796775,0.3378812895525062,0.5171738025,0.77566606,0.77566606,0.16505526022800002,0.16950846,0.18101895754508027,0.20150917625,0.74509627,0.74509627,0.045859787558800005,0.0472159075,0.23290045858838296,0.39836049500000004,0.52720326,0.52720326,0.0021871533,0.009548077499999998,0.5610051918456137,0.811839895,0.9408122,0.9408122,0.01710902480000002,0.21798593,1.23146020091769,1.6056592875,3.509328,3.509328,0.011540298840000013,-0.022283307500000002,0.40566437878744216,0.5120577900000001,0.86224955,0.86224955,0.0216384406336,-0.024720124000000003,0.22743281720534536,0.2875648215,0.65196586,0.65196586,-0.008866320210000023,-0.015152115249999999,0.44958155127585486,0.4565454125,1.1436591999999999,1.1436591999999999,-0.018312937469999995,-0.008465793000000001,0.18909859172401033,0.224187539,0.37867007,0.37867007
1.04524860416,0.8717887,1.231948595677359,1.6391302825,4.32333,4.32333,8.8606170462,8.627206,8.685876491550708,17.865084024999998,19.608511,19.608511,-1.63878318316,-1.1064204499999999,1.750959748106809,2.5263316350000005,0.21607670000000004,0.21607670000000004,0.3817075684400001,0.1888426525,1.9907784993230193,2.2504,5.6790465999999995,5.6790465999999995,8.71639040892,10.0840785,8.435283473967077,16.4765969875,19.608511,19.608511,1.0556873124000001,0.324414335,3.024586392663295,2.6502316,9.901221000000001,9.901221000000001,8.7798729912,7.9673048,8.489878866714916,17.1564015,19.607914,19.607914,0.19616891982,0.44801500000000005,1.8746335563874967,1.8439842350000002,6.39611,6.39611,0.7089829792799999,0.21158757500000003,2.3071113719808043,1.7838298875,7.16405,7.16405,0.03264623766000001,0.114709875,0.35669230431508264,0.5196936175,0.77566606,0.77566606,0.15077933976799998,0.13927064500000003,0.19823867301901918,0.17134770424999998,0.74509627,0.74509627,0.10472887033999999,0.13350062000000001,0.23367900048056986,0.2742784865,0.52720326,0.52720326,0.010824787799999992,-0.07979096499999999,0.569246830088947,0.78389283,1.2743446000000003,1.2743446000000003,0.08449967740000003,0.25051451,1.219208378175255,1.8186985999999998,3.509328,3.509328,0.04669559540000002,0.0132995945,0.3650084502859098,0.463494005,0.86224955,0.86224955,0.032646232573600005,0.03346479199999999,0.1640618173044928,0.2607631095,0.29858029999999997,0.29858029999999997,-0.03807178350000001,-0.044626366,0.40007110283796693,0.33826663,1.0544729,1.0544729,-0.005313725043999995,0.007569419250000001,0.16307599829288788,0.213421047,0.37867007,0.37867007
1.23680867428,0.9531915500000001,1.3263711050548168,1.5477017325,4.675876000000001,4.675876000000001,8.6450191656,8.0816275,8.546741076492767,17.3841493,19.608511,19.608511,-1.65164003636,-0.7128736,1.8078494083895937,2.590526165,0.5566519,0.5566519,0.44074859058,-0.010474631500000001,1.714427880868614,2.2300491975,4.018069000000001,4.018069000000001,9.0935370754,9.7979715,8.421801900647274,17.265785175,19.608511,19.608511,1.0448894590199997,0.487220035,2.691993705975753,1.941996785,10.011953,10.011953,8.5740793328,6.4080808000000005,8.513748903465379,15.384542775,19.607914,19.607914,0.17004818090000004,0.138863705,1.4080115881866075,2.14176303,3.525462,3.525462,0.41515457109999987,0.0760159,2.629172386441941,2.187701775,7.8811135,7.8811135,-0.006076510827999994,0.033464795,0.26941617244127897,0.3649156175,0.40426,0.40426,0.136081919966,0.12125011299999999,0.18512846434498934,0.18203783099999998,0.57497025,0.57497025,0.057796093820000005,0.066610875,0.2110058464600215,0.30764701125,0.46214613,0.46214613,0.026737826800000003,0.084837222,0.5901660965181282,0.86765771,1.2743446000000003,1.2743446000000003,0.05185503900000002,0.30579781500000003,0.9605728109275281,1.28190071,1.9473455000000002,1.9473455000000002,0.02187614584,0.021088125,0.2659427177056906,0.4147011475,0.5513191,0.5513191,0.027227855719999992,0.0947040395,0.2139902766003142,0.2963460075,0.36149943,0.36149943,-0.004773518980000036,0.020736217499999997,0.5209991605823016,0.657290995,1.4976556,1.4976556,-0.0014164055340000015,0.0138307885,0.17611768495972732,0.24572054375,0.3808081,0.3808081
