id,attr_x1_chest_acc,attr_y1_chest_acc,attr_z1_chest_acc,attr_x2_thigh_acc,attr_y2_thigh_acc,attr_z2_thigh_acc,attr_x3_waist_acc,attr_y3_waist_acc,attr_z3_waist_acc,attr_x4_chest_gyr,attr_y4_chest_gyr,attr_z4_chest_gyr,attr_x5_thigh_gyr,attr_y5_thigh_gyr,attr_z5_thigh_gyr,attr_x6_waist_gyr,attr_y6_waist_gyr,attr_z6_waist_gyr
1,0.11372458,9.692925,-0.8762778,0.12090719,9.622296,-0.40641573,9.7479925,0.21547815,1.2892777,-0.017542453,0.14675373,0.036067616000000004,0.031233795,-0.006812471999999999,0.016506637,-0.027316302,0.012642253,-0.010451105
2,0.095768064,9.681553,-0.89064306,0.19752164,9.585785000000001,-0.48662150000000004,9.701903999999999,0.17836803,1.400608,-0.017847886,0.14950264,0.03545675,0.022987112,-0.024222132,0.023531586,-0.028843464,0.009893358,-0.010145673000000001
3,0.06404489,9.654618,-0.89543146,0.31124622,9.569624000000001,-0.34476504,9.768343,0.16519992,1.5107412,-0.01815332,0.14767003,0.03545675,0.019627355,-0.037355736,0.025669616,-0.027316302,-0.005683705,-0.010145673000000001
4,0.11133038,9.626487,-0.9463082,0.24660277,9.595961,-0.3453636,9.927557,0.14006079999999999,1.5029601000000001,-0.01968048,0.1482809,0.040343672000000004,0.021765381,-0.039799195,0.016506637,-0.02487284,-0.014541253,-0.003426155
5,0.11312603,9.639056,-0.91578215,0.13467385,9.601946,-0.39264908,9.9233675,0.14185645,1.4754268,-0.022429375,0.14797547,0.040343672000000004,0.04009134,-0.0058961733999999995,0.00642736,-0.01906962,0.0050064363,-0.009229375
6,0.092775315,9.665991,-0.9451110999999999,0.20290859,9.594764,-0.51595044,9.809045,0.11911154,1.3335704,-0.019985911999999998,0.14064509,0.037289347,0.024208844,-0.008034203,0.008565388,-0.014793563999999999,0.027303018,-0.011367403
7,0.094570965,9.68694,-0.92895025,0.3226187,9.605537,-0.40641573,9.742605000000001,0.10354923,1.347337,-0.028232595,0.14614287,0.03667848,0.012907836,-0.0077287704,0.017728366000000002,-0.01662616,0.030357343999999998,-0.010756537
8,0.107140526,9.733627,-0.8858546,0.34237084,9.598953,-0.4333505,9.798869,0.12928689,1.400608,-0.030370625,0.14736459999999998,0.035151318,0.025125142000000003,-0.010477661999999999,0.0171175,-0.015098996000000002,0.023637827,-0.014421729
9,0.09636662,9.743203999999999,-0.85054016,0.27892449999999996,9.581595,-0.44113165,9.852738,0.19752164,1.472434,-0.030065192,0.14186682,0.031180695,0.038564175,-0.0007038191,0.024142452000000002,-0.0016599614,0.011725955,-0.015032594
10,0.055066638,9.737217999999999,-0.7835025,0.22984336,9.57142,-0.38845924,9.882067999999999,0.12808979,1.4688427,-0.04686398,0.13972878,0.026904638999999998,0.02604144,-0.021167805,0.011619714,0.0026160963,0.005311869,-0.012894566000000001
11,0.05626374,9.643246000000001,-0.8535328999999999,0.17477672,9.639056,-0.24660277,9.880272,0.110731825,1.4484920000000001,-0.047474845999999994,0.14492114,0.018657956,0.014129566999999999,0.03167204,0.0052056294,-0.0010490958,0.020888932,-0.011367403
12,0.049081136,9.665392,-0.8367735000000001,0.21128829999999998,9.601347,-0.5081693,9.812037,0.1448492,1.417966,-0.04839115,0.134231,0.018047092,0.036731582,0.025257953,0.0018458702,-0.005630584399999999,0.020888932,-0.018086921000000002
13,0.08020575,9.759364999999999,-0.736217,0.21068975,9.576807,-0.42078096,9.743802,0.20889410000000003,1.4053963,-0.035562977,0.14003421,0.018657956,0.03276096,0.04022415,0.0049001966,-0.01662616,0.024248692999999998,-0.02022495
14,0.044292733,9.654019,-0.98700964,0.25917232,9.537901,-0.33997664,9.784504,0.20470424,1.4036007,-0.036479272,0.15225153,0.020490553,0.032150093,0.047249099999999995,0.010092551,-0.02120765,0.01600201,-0.014727162
15,0.10055647,9.526527999999999,-1.0217254999999998,0.19931729,9.570822,-0.31304187,9.837775,0.19033903,1.4389153000000001,-0.057859555,0.14583744,0.04461973,0.034593552,0.051219724,0.006121926999999999,-0.011128372,0.009282492,-0.015032594
16,0.04309563,9.586982,-0.7685388000000001,0.10414778,9.602545,-0.32621,9.8515415,0.14425065,1.4508862,-0.034646682000000005,0.10185514400000001,0.04553602599999999,0.037342448,0.062520735,0.006121926999999999,-0.0022708252,0.009893358,-0.01686519
17,0.040102877,9.758766,-0.79008657,0.10115502,9.5971575,-0.45489833,9.826402999999999,0.107140526,1.4167688999999999,-0.029454326,0.09788451,0.03301329,0.02481971,0.041751317999999996,0.010397984,0.0068921519999999995,0.014780278999999999,-0.015643459
18,0.0664391,9.727043,-0.8487445,0.14604631,9.622895,-0.3597288,9.808446,0.13347675,1.4089876000000001,-0.04106076,0.12842777,0.026904638999999998,0.021459952,0.006321131999999999,0.010703417,0.0041432603999999994,0.022416096,-0.019919517
19,0.047884032,9.703101,-0.8523358,0.089782566,9.634267999999999,-0.3309984,9.849746000000001,0.22026655,1.4287398999999998,-0.03922817,0.12720604,0.025682907999999997,0.019627355,0.007848293000000001,0.014368608,-0.00043823010000000004,0.022721529,-0.014421729
20,0.026934769,9.644442999999999,-0.84575176,0.12330139,9.5385,-0.5291186,9.861118,0.23582886,1.4796166000000002,-0.036479272,0.120791964,0.029348098,0.022070813999999998,-0.014753722,0.024142452000000002,-0.008074045,0.019056339,-0.015948892
21,0.05865794,9.589376,-0.8218097,0.13407529999999998,9.585187,-0.38606504,9.900024,0.18195933,1.5592238999999999,-0.019985911999999998,0.11468331,0.03851108,0.02268168,-0.07064789,0.026585912000000003,0.0032269620000000003,0.011725955,-0.008618509
22,0.029927522,9.662399,-0.7870938000000001,0.14844051,9.615712,-0.2172738,9.877877,0.11252748,1.5245079,-0.011433801,0.099106245,0.039732806,0.011075241000000001,-0.056903422,0.02292072,0.016971428,0.018750906,-0.007091347
23,-0.035913024,10.004769999999999,-0.76315176,0.13168110000000002,9.582792,-0.3333926,9.730036,0.19931729,1.5077485000000002,-0.0993984,0.08444548,0.019268821999999998,0.024208844,-0.037355736,0.0171175,0.0020052306,0.034938835,-0.008007644
24,0.0035913025,9.743802,-0.8774749,0.15203181,9.610325999999999,-0.41479546,9.662399,0.30166942,1.4137761999999998,-0.05572153,0.092997596,0.023239447000000003,0.031539227999999996,-0.05659799,0.014979473,-0.015098996000000002,0.029135615,-0.011367403
25,0.12150574,9.472659,-1.2497733,0.16460137,9.582193,-0.29328972,9.737217999999999,0.30885202,1.3820529,-0.07435292,0.094524756,0.05286641,0.03062293,-0.04132636,0.014368608,-0.024261974,0.009893358,-0.013810863999999999
26,0.013766658999999999,9.5492735,-0.8631097,0.20231004,9.570822,-0.38367084,9.897031,0.1448492,1.429937,-0.15071107,0.06031630599999999,0.06508371,0.027874034,-0.008034203,0.022615287,-0.018764186999999998,-0.013319522,-0.012283700500000001
27,-0.12808979,9.590573,-0.5883751,0.25917232,9.607333,-0.44352585,9.9473095,0.04129998,1.4030021000000001,-0.10184185,0.045044675,0.06477828,0.022070813999999998,-0.026665592999999998,0.019866396,-0.0016599614,-0.023398794,-0.009534808
28,0.025737667000000002,9.6049385,-0.7673416999999999,0.22385786,9.610924,-0.35553896,9.790488999999999,0.10474633,1.3676877,-0.059386722999999995,0.07344991,0.06538915,0.030928362,-0.006812471999999999,0.0055110618000000005,-0.0022708252,-0.002018515,-0.010145673000000001
29,0.04189853,9.470264,-0.7882909,0.19273324,9.614514999999999,-0.3405752,9.738416,0.16699557,1.3778629999999998,-0.05114004,0.07406077,0.06416742,0.042840235,0.02709055,-0.0027356194,-0.011433803999999999,-0.005989138000000001,-0.011672836
30,-0.0005985504,9.516354,-0.6937199000000001,0.13168110000000002,9.572617,-0.35314476,9.755175,0.22325931,1.3688848,-0.04380966,0.055123948,0.06630544,0.051392347000000005,0.07137827599999999,-0.011287732,-0.018458753999999997,-0.020344473000000002,-0.014727162
31,0.013766658999999999,9.721058,-0.62608373,0.12090719,9.593566000000001,-0.40043023,9.824008000000001,0.21487960000000003,1.3670892,-0.027927162000000002,0.04687727,0.07241410000000001,0.05230865,0.09336943,0.0055110618000000005,-0.018153323,-0.01820644,-0.017170623
32,0.12030864,9.770139,-0.6955156,0.21428105,9.5809965,-0.40581718,9.910798,0.22685061,1.3700819,-0.024872837999999998,0.057872843,0.07821732,0.039480474,0.052136025999999995,0.014368608,-0.016015295,-0.020649903,-0.015338026999999999
33,0.20530279,9.742605000000001,-0.7026982,0.19393034,9.585187,-0.39444473,9.907805,0.17118542,1.423353,-0.026399997999999997,0.06367606,0.07485756,0.035815283999999996,0.014567815,0.023226153,-0.017542457,-0.013319522,-0.009534808
34,0.18375498,9.752781,-0.65541273,0.13168110000000002,9.595961,-0.40402153,9.888053,0.065242,1.4012065,-0.035257548,0.06795212,0.07424669,0.026652306,-0.008645069,0.018644664,-0.013877265,0.0004249476,-0.0049533173
35,0.11731588,9.704298,-0.65780693,0.12270284,9.588778,-0.46327803,9.842564,0.046686932,1.365892,-0.02762173,0.07619880000000001,0.07271953,0.014435,-0.017502613,0.021393557999999997,-0.011128372,0.023332395,-0.0067859143
36,0.050278235,9.575011,-0.66858083,0.17238252,9.634267999999999,-0.3513491,9.874885,0.17537527,1.5029601000000001,-0.009295771,0.09269216,0.07577386,0.022070813999999998,-0.029109053,0.021088125,-0.0007436629400000001,0.04013119,-0.0073967780000000006
37,0.05566519,9.651027000000001,-0.6063316,0.24301147,9.627085000000001,-0.27892449999999996,10.457274,0.23463176,1.5376761,0.00841932,0.094524756,0.079439044,0.016267594,-0.02880362,0.02872394,0.02399638,0.06823099,-0.024501005
38,0.05267244,9.733028,-0.61171854,0.16759412,9.570223,-0.35793316,10.684724000000001,0.093373865,1.3126211,0.028883306,0.09757908400000001,0.078828186,0.011991537,-0.012921125,0.025975047,0.007503018,0.12748492,-0.029998792000000003
39,0.093373865,9.704298,-0.6404489000000001,0.061052144,9.631872999999999,-0.40701428,9.758167,0.026934769,1.30484,0.065840654,0.10857466,0.08860203,0.008937213000000001,-0.033385113,0.011619714,-0.042587932,0.26462418,-0.015032594
40,0.10175357,9.688137,-0.81343,0.12150574,9.637260000000001,-0.31124622,9.044696,0.11252748,1.7717092,0.07500363,0.10368773,0.08860203,0.017489325,-0.014448289,0.0033730334000000002,-0.012350103000000001,0.2667622,0.0005444698000000001
41,0.21487960000000003,9.651027000000001,-0.7529764,0.2124854,9.588778,-0.19991584,9.287707000000001,0.12928689,1.7483658,0.04904186,0.10216057,0.087685734,0.02604144,0.024036221,1.3274606000000001e-05,0.06736781,0.1873497,0.010012881999999999
42,0.28670564,9.674969,-0.93254155,0.12868834,9.520543,-0.4285621,9.673173,0.15741876,1.3700819,0.030410469,0.106131196,0.080660775,0.044061965999999994,0.042667612,0.0171175,0.076530784,0.133899,-0.0049533173
43,0.2645593,9.607333,-0.8074445,0.10414778,9.527127,-0.4794389,9.813833,0.23822308,1.316811,0.030715901,0.09788451,0.08218794,0.038564175,0.00021247937999999998,0.029334806,0.057593967999999995,0.10305031,-0.017170623
