id,attr_x1_chest_acc,attr_y1_chest_acc,attr_z1_chest_acc,attr_x2_thigh_acc,attr_y2_thigh_acc,attr_z2_thigh_acc,attr_x3_waist_acc,attr_y3_waist_acc,attr_z3_waist_acc,attr_x4_chest_gyr,attr_y4_chest_gyr,attr_z4_chest_gyr,attr_x5_thigh_gyr,attr_y5_thigh_gyr,attr_z5_thigh_gyr,attr_x6_waist_gyr,attr_y6_waist_gyr,attr_z6_waist_gyr
1,-5.1996074,8.001422,0.7541734999999999,-0.13168110000000002,9.577405,0.044891283,9.304466,0.15502456,3.2860417,0.013439035,0.034513887,0.006414085,-0.010437831,0.0022973828,0.004315896,0.03687767,0.07997024,0.017861158000000002
2,-5.2061915,8.006210000000001,0.75836337,-0.14724341,9.589376,0.035314474,9.333796000000001,0.11791443,3.3518825,0.009468411,0.038179077,0.00580322,-0.008605234,0.009016900999999999,0.0070647895,0.021300606,0.069280095,0.029162165
3,-5.209184,8.015787,0.74998367,-0.14604631,9.564238000000001,0.046686932,9.284714,0.044891283,3.3907879999999997,0.010079277,0.032070424,0.005497787,-0.012270428,0.0044354126,0.000345272,0.022522336,0.06866923,0.030383896
4,-5.2121773000000005,8.018182000000001,0.748188,-0.16101007,9.570223,0.026934769,9.258977,0.06404489,3.3961751000000002,0.01863139,0.030848695,0.005192355,-0.010437831,0.011765793,3.9839186e-05,0.036572237,0.06805836400000001,0.029467597999999998
5,-5.212775700000001,8.055291,0.7398083000000001,-0.17417817,9.579201,0.02873042,9.287108,0.10055647,3.3405099999999996,0.015271631,0.032375857,0.004276057,-0.0058563426,0.016347285,0.0073702224,0.038099400000000005,0.07080726,0.029162165
6,-5.203199,8.011598,0.7679402,-0.1448492,9.574411999999999,0.044292733,9.331401,0.12389994,3.329736,0.018020526000000002,0.027794369,-0.00030543262000000003,-0.0061617754000000005,0.0053517109999999994,0.007675655,0.037183102,0.07019639,0.030078463
7,-5.2020016,8.010999,0.7649474,-0.15203181,9.585187,0.02873042,9.324817,0.092775315,3.3369186,0.013133603,0.03848451,0.0027488936,-0.0073835067,0.0059625730000000005,0.004315896,0.026798394,0.06408774,0.031605627000000004
8,-5.204396,8.010999,0.8050503000000001,-0.12270284,9.569026,0.016759411999999998,9.328408,0.07062895,3.3339260000000004,0.009468411,0.022296581,0.006414085,-0.0021911523999999997,0.007489737,0.00584306,0.022522336,0.054924764,0.03191106
9,-5.2421045,7.998429300000001,0.7380127,-0.130484,9.578603,0.024540568,9.325416,0.075417355,3.3542766999999998,0.015577064,-0.0027488936,-0.0018325957999999999,0.004222933,0.009627766999999999,0.004010463,0.02649296,0.06256057,0.03649255
10,-5.2355204,8.048708,0.6739678000000001,-0.13227965,9.585187,0.013766658999999999,9.299078999999999,0.08200141,3.345897,0.0067195175,0.022907447,0.004886922,0.007888127,0.00779517,0.009202817,0.032601614,0.069280095,0.037103415
11,-5.088876,8.048708,0.64942724,-0.1328782,9.585187,0.045489833,9.3026705,0.061650693,3.4045547999999997,-0.0015271631,0.040927973,0.004276057,0.00086317584,0.009322334,0.011035413999999999,0.041459157999999996,0.07172356,0.04015774
12,-5.1571107000000005,8.032547000000001,1.0283096,-0.13587095,9.585187,0.025737667000000002,9.303269,0.0796072,3.3794157999999994,0.0036651915999999997,0.025350908,0.0,0.00239034,0.0050462782000000005,0.0067593567,0.04390262,0.07233442,0.039852306000000004
