Activity,attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_max,attr_x_chest_acc_min,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_max,attr_y_chest_acc_min,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_max,attr_z_chest_acc_min,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_max,attr_x_thigh_acc_min,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_max,attr_y_thigh_acc_min,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_max,attr_z_thigh_acc_min,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_max,attr_x_waist_acc_min,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_max,attr_y_waist_acc_min,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_max,attr_z_waist_acc_min,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_max,attr_x_chest_gyr_min,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_max,attr_y_chest_gyr_min,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_max,attr_z_chest_gyr_min,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_max,attr_x_thigh_gyr_min,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_max,attr_y_thigh_gyr_min,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_max,attr_z_thigh_gyr_min,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_max,attr_x_waist_gyr_min,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_max,attr_y_waist_gyr_min,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_max,attr_z_waist_gyr_min
walking,0.21572,0.39662,0.01016,0.01207,0.01642,0.01642,0.57393,0.44027,0.00043,0.00068,0.0,0.0,0.93834,0.84183,0.00074,0.00569,0.00531,0.00531,0.98935,0.87268,0.0,0.00192,0.01869,0.01869,0.92008,0.45553,0.0,0.00119,0.0,0.0,0.24591,0.39649,0.0,0.00743,0.02193,0.02193,0.36562,0.38996,0.0,0.0004,0.0,0.0,0.48897,0.44487,0.0,0.00563,0.0,0.0,0.78422,0.63939,0.01641,0.0416,0.00304,0.00304,0.39829,0.55962,0.00709,0.01167,0.00824,0.00824,0.40665,0.44335,0.00307,0.00444,0.01233,0.01233,0.58222,0.34785,0.00244,0.00446,0.00349,0.00349,0.5158,0.24175,0.0,0.0,0.00049,0.00049,0.41467,0.43123,0.0,0.00075,0.0,0.0,0.68122,0.88615,0.0,0.00056,0.0,0.0,0.40432,0.34915,0.0,0.0,0.00333,0.00333,0.47214,0.59882,0.00635,0.00474,0.01335,0.01335,0.48634,0.49742,0.0,0.0,0.00084,0.00084
walking,0.20345,0.381,0.01509,0.02195,0.0167,0.0167,0.57009,0.43923,0.0,0.0,0.0,0.0,0.93393,0.84241,0.0,0.0,0.00531,0.00531,1.0,0.87658,0.00158,0.00488,0.01869,0.01869,0.92107,0.45519,7e-05,0.0,0.00127,0.00127,0.24189,0.39133,0.00254,0.00877,0.02403,0.02403,0.3798,0.39639,0.0012,0.00209,0.0,0.0,0.48996,0.44061,0.0034,0.0142,0.00163,0.00163,0.76231,0.60812,0.01569,0.03453,0.00304,0.00304,0.35958,0.5327,0.0,0.0026,0.0,0.0,0.41104,0.4482,0.00477,0.00287,0.01233,0.01233,0.56878,0.33376,0.0004,0.0027,0.0,0.0,0.5181,0.24478,0.00074,0.00083,0.00049,0.00049,0.41438,0.43101,0.00294,0.00621,0.0012,0.0012,0.68075,0.88368,0.0011,0.00094,0.00125,0.00125,0.4043,0.34928,0.00118,0.00136,0.0,0.0,0.49763,0.63154,0.00877,0.02332,0.01335,0.01335,0.48498,0.50155,0.00147,0.00192,0.0,0.0
walking,0.21144,0.36392,0.07581,0.03584,0.07466,0.07466,0.51757,0.433,0.05448,0.00581,0.10002,0.10002,0.99003,0.85337,0.05238,0.01472,0.05956,0.05956,0.9331,0.87082,0.06189,0.0177,0.07251,0.07251,0.9243,0.45673,0.07611,0.00246,0.28412,0.28412,0.35945,0.39813,0.14996,0.02633,0.33687,0.33687,0.29909,0.38668,0.02686,0.00691,0.04408,0.04408,0.4319,0.43351,0.1138,0.03975,0.0602,0.0602,0.80917,0.62435,0.04547,0.04917,0.06774,0.06774,0.40326,0.54763,0.01089,0.01804,0.01365,0.01365,0.40367,0.43721,0.0011,0.0,0.00856,0.00856,0.57343,0.33547,0.00044,0.00389,0.0005,0.0005,0.32147,0.24052,0.15121,0.00476,0.00258,0.00258,0.3668,0.42688,0.16754,0.01578,0.02729,0.02729,0.59492,0.88403,0.16455,0.00692,0.02034,0.02034,0.41523,0.34915,0.08523,0.0104,0.13632,0.13632,0.0,0.53338,0.14442,0.03729,0.03344,0.03344,0.605,0.51393,0.13836,0.01732,0.21563,0.21563
walking,0.2049,0.36156,0.29638,0.17969,0.36454,0.36454,0.52594,0.42101,0.26744,0.08502,0.4097,0.4097,0.80526,0.84957,0.3797,0.13753,0.28229,0.28229,0.54213,0.69562,0.28608,0.21285,0.25564,0.25564,0.93234,0.45766,0.23198,0.15173,0.90258,0.90258,0.60712,0.46417,0.33275,0.25995,0.38104,0.38104,0.25921,0.35194,0.26667,0.08888,0.33808,0.33808,0.54468,0.43138,0.32031,0.28258,0.23101,0.23101,0.62263,0.65509,0.27823,0.29688,0.41661,0.41661,0.46148,0.59065,0.00867,0.01411,0.0211,0.0211,0.40088,0.43534,0.00937,0.00056,0.01528,0.01528,0.58794,0.34914,0.0022,0.00488,0.01147,0.01147,0.38106,0.25673,0.3646,0.14813,0.16246,0.16246,0.41053,0.4194,0.2931,0.13102,0.18685,0.18685,0.50095,0.86253,0.32497,0.20772,0.14587,0.14587,0.37932,0.34611,0.34653,0.19319,0.51013,0.51013,0.19868,0.60013,0.31452,0.28827,0.41522,0.41522,0.4593,0.55108,0.28952,0.24633,0.21563,0.21563
walking,0.19557,0.37118,0.43025,0.22419,0.40984,0.40984,0.4737,0.39564,0.40959,0.33684,0.43128,0.43128,0.58592,0.74325,0.45583,0.34964,0.28229,0.28229,0.35515,0.55902,0.38585,0.43367,0.25564,0.25564,0.75501,0.32928,0.42199,0.36883,0.90258,0.90258,0.6762,0.56604,0.49088,0.69811,0.5084,0.5084,0.50855,0.41362,0.44263,0.42657,0.46587,0.46587,0.73818,0.45906,0.50467,0.56184,0.34374,0.34374,0.55635,0.46174,0.47731,0.58555,0.53095,0.53095,0.48707,0.60754,0.00583,0.00828,0.0211,0.0211,0.39671,0.43091,0.01186,0.00812,0.01528,0.01528,0.59859,0.35896,0.0,0.00275,0.01147,0.01147,0.46975,0.52144,0.55125,0.41854,0.27677,0.27677,0.36563,0.41717,0.50608,0.47591,0.2573,0.2573,0.35316,0.44766,0.53238,0.41719,0.33956,0.33956,0.31974,0.2219,0.46532,0.35972,0.51013,0.51013,0.76728,0.36911,0.40021,0.42725,0.49601,0.49601,0.27669,0.24665,0.43855,0.56053,0.40118,0.40118
walking,0.08822,0.31813,0.42884,0.37144,0.40984,0.40984,0.61999,0.30155,0.50787,0.47274,0.49747,0.49747,0.78881,0.8078,0.50317,0.36544,0.22177,0.22177,0.32951,0.72847,0.42625,0.51466,0.40617,0.40617,0.626,0.22309,0.61458,0.60572,1.0,1.0,0.78886,0.77237,0.67677,0.75134,0.69322,0.69322,0.6677,0.56299,0.50091,0.50534,0.46587,0.46587,0.67716,0.53005,0.60484,0.70255,0.41492,0.41492,0.7015,0.70925,0.56967,0.60987,0.60026,0.60026,0.46663,0.58672,0.00475,0.00944,0.02009,0.02009,0.3986,0.43636,0.00992,0.00879,0.00749,0.00749,0.59472,0.35682,4e-05,0.0027,0.00764,0.00764,0.47778,0.46921,0.66748,0.59008,0.4302,0.4302,0.26926,0.22259,0.62556,0.82388,0.28366,0.28366,0.20695,0.2767,0.68416,0.54532,0.37222,0.37222,0.28007,0.18257,0.5551,0.51163,0.35384,0.35384,0.91806,0.38482,0.49159,0.44371,0.56647,0.56647,0.43705,0.4582,0.52475,0.74545,0.60304,0.60304
walking,0.0,0.2133,0.40602,0.48872,0.27864,0.27864,0.52637,0.24101,0.53459,0.49904,0.53934,0.53934,0.93567,0.99153,0.58122,0.50225,0.25522,0.25522,0.27935,0.49944,0.45307,0.52127,0.40617,0.40617,0.7631,0.49473,0.63379,0.56116,1.0,1.0,0.73109,0.72927,0.76116,0.73614,0.69322,0.69322,0.20022,0.28122,0.53677,0.49847,0.52201,0.52201,0.71771,0.71959,0.55932,0.69528,0.41492,0.41492,0.75496,0.81224,0.51716,0.60409,0.60026,0.60026,0.43456,0.57533,0.00175,0.00292,0.01038,0.01038,0.40333,0.44053,0.01052,0.00911,0.01133,0.01133,0.58166,0.34422,0.00146,0.00259,0.00764,0.00764,0.71723,0.57669,0.68702,0.57331,0.4302,0.4302,0.26481,0.21802,0.59444,0.68339,0.29709,0.29709,0.38345,0.3264,0.79756,0.67126,0.40193,0.40193,0.22331,0.17597,0.54674,0.49072,0.34298,0.34298,0.5698,0.29385,0.48724,0.50349,0.56647,0.56647,0.3219,0.44479,0.50885,0.69717,0.60304,0.60304
walking,0.08254,0.28034,0.39025,0.43627,0.23785,0.23785,0.40715,0.32599,0.51042,0.45349,0.53934,0.53934,0.97921,0.91033,0.55708,0.47977,0.28574,0.28574,0.35783,0.57962,0.44931,0.41431,0.35018,0.35018,0.79975,0.45188,0.51499,0.48669,1.0,1.0,0.5086,0.47752,0.68487,0.55331,0.60545,0.60545,0.30447,0.209,0.58329,0.52978,0.70518,0.70518,0.70189,0.68268,0.51153,0.61112,0.28223,0.28223,0.82568,0.8153,0.4935,0.60417,0.54781,0.54781,0.40089,0.5549,0.00834,0.01258,0.0097,0.0097,0.40733,0.44062,0.01324,0.00877,0.01699,0.01699,0.56824,0.33077,0.00233,0.004,0.00233,0.00233,0.8257,0.70616,0.64901,0.54635,0.33479,0.33479,0.32481,0.30933,0.57157,0.59295,0.30963,0.30963,0.54758,0.51569,0.76188,0.70014,0.40193,0.40193,0.32455,0.30411,0.48534,0.3875,0.43256,0.43256,0.39614,0.38416,0.46117,0.52812,0.45224,0.45224,0.15393,0.20433,0.51696,0.61267,0.39443,0.39443
walking,0.37431,0.49746,0.58686,0.46345,0.58353,0.58353,0.77307,0.54497,0.56924,0.49876,0.60541,0.60541,0.74904,0.78531,0.67327,0.48156,0.33208,0.33208,0.21262,0.60857,0.50621,0.48418,0.35018,0.35018,0.84201,0.61078,0.56347,0.55596,1.0,1.0,0.50356,0.35433,0.60922,0.50907,0.60333,0.60333,0.59193,0.27096,0.64081,0.60311,0.82549,0.82549,0.68636,0.41836,0.71977,0.7257,0.78645,0.78645,0.63003,0.56341,0.64951,0.6895,0.54781,0.54781,0.36659,0.53487,0.00336,0.00478,0.00418,0.00418,0.41101,0.44479,0.01399,0.01476,0.01699,0.01699,0.56211,0.32479,0.00194,0.0,0.00366,0.00366,0.63283,0.56157,0.66272,0.55316,0.36493,0.36493,0.52358,0.50234,0.5957,0.73066,0.30963,0.30963,0.44486,0.66831,0.63649,0.67819,0.35893,0.35893,0.51846,0.43682,0.52948,0.42277,0.50362,0.50362,0.56418,0.47055,0.5905,0.64686,0.46793,0.46793,0.41188,0.32405,0.63672,0.70889,0.71155,0.71155
walking,0.45869,0.51871,0.65291,0.56222,0.58353,0.58353,0.40921,0.40856,0.60636,0.56196,0.61907,0.61907,0.5302,0.6784,0.67193,0.53745,0.44323,0.44323,0.24178,0.48794,0.56426,0.61211,0.26461,0.26461,0.8455,0.70932,0.63638,0.57917,1.0,1.0,0.44944,0.45316,0.61791,0.57258,0.61101,0.61101,0.29892,0.23116,0.66904,0.59986,0.82549,0.82549,0.67992,0.46995,0.69345,0.59398,0.78645,0.78645,0.54408,0.50739,0.62878,0.60214,0.53544,0.53544,0.39799,0.55215,0.00825,0.01061,0.01535,0.01535,0.40487,0.44548,0.00957,0.01217,0.01186,0.01186,0.57721,0.33718,0.00438,0.01022,0.00532,0.00532,0.22714,0.40269,0.71071,0.60849,0.36493,0.36493,0.52287,0.46305,0.59841,0.71739,0.31512,0.31512,0.32598,0.43074,0.65903,0.64382,0.34649,0.34649,0.51987,0.43149,0.56497,0.5297,0.50362,0.50362,0.45232,0.23953,0.61773,0.69232,0.74924,0.74924,0.48958,0.45924,0.62194,0.73793,0.71155,0.71155
walking,0.33205,0.50164,0.55764,0.47433,0.53201,0.53201,0.54263,0.37869,0.60062,0.51564,0.74432,0.74432,0.64962,0.71681,0.60254,0.52663,0.44323,0.44323,0.426,0.58148,0.57526,0.60074,0.50658,0.50658,0.66371,0.48138,0.67467,0.67228,1.0,1.0,0.67573,0.69508,0.74212,0.77363,0.77656,0.77656,0.58829,0.31104,0.64956,0.58459,0.70154,0.70154,0.64495,0.46995,0.58431,0.65346,0.42493,0.42493,0.53595,0.51564,0.56723,0.71931,0.53544,0.53544,0.45218,0.58122,0.00179,0.00467,0.01535,0.01535,0.3971,0.42972,0.00633,0.01328,0.00148,0.00148,0.59838,0.35746,0.00111,0.00498,0.01329,0.01329,0.31611,0.31638,0.73273,0.59629,0.58977,0.58977,0.48074,0.42509,0.67743,0.70181,0.50803,0.50803,0.33343,0.39408,0.68688,0.59023,0.34649,0.34649,0.51254,0.45204,0.49779,0.44864,0.49204,0.49204,0.83716,0.48822,0.57926,0.54801,0.74924,0.74924,0.48558,0.45924,0.5369,0.68579,0.57689,0.57689
walking,0.33376,0.50908,0.54647,0.41408,0.53201,0.53201,0.77983,0.42101,0.58065,0.48168,0.74432,0.74432,0.60499,0.69826,0.62239,0.58651,0.26498,0.26498,0.47955,0.62027,0.56366,0.65988,0.50658,0.50658,0.59498,0.45911,0.69518,0.76931,1.0,1.0,0.7378,0.79133,0.78676,0.86208,0.77656,0.77656,0.46667,0.25455,0.64537,0.61372,0.70154,0.70154,0.76056,0.55797,0.59236,0.69495,0.42493,0.42493,0.50502,0.49687,0.57144,0.77185,0.54725,0.54725,0.48726,0.59969,0.0029,0.0,0.02708,0.02708,0.39653,0.42818,0.0,0.00356,0.0,0.0,0.63025,0.37775,0.01285,0.02123,0.0349,0.0349,0.62922,0.48804,0.69877,0.56338,0.58977,0.58977,0.52389,0.54655,0.73742,0.72411,0.52571,0.52571,0.51378,0.45118,0.75123,0.7057,0.3261,0.3261,0.50258,0.48313,0.50345,0.39796,0.49855,0.49855,0.7146,0.51767,0.53316,0.55452,0.5728,0.5728,0.62038,0.69866,0.50332,0.61564,0.57689,0.57689
