id,acc_rh_x,acc_rh_y,acc_rh_z,gyro_rh_x,gyro_rh_y,gyro_rh_z,acc_lh_x,acc_lh_y,acc_lh_z,gyro_lh_x,gyro_lh_y,gyro_lh_z,acc_leg_x,acc_leg_y,acc_leg_z,gyro_leg_x,gryo_leg_y,gryo_leg_z
1,847,535,-99,-2500,250,264,890,442,-66,1919,-138,-464,-673,-351,74,1919,-138,-464
2,975,520,86,-2500,342,383,952,418,121,2500,-380,-392,-746,-344,132,2500,-380,-392
3,976,385,204,-2500,345,428,1022,373,464,2500,-692,-347,-1071,75,26,2500,-692,-347
4,1090,563,153,-2500,367,448,1060,126,759,2500,-1079,-287,-1329,10,-159,2500,-1079,-287
5,1252,771,-120,-2500,408,505,1088,-673,629,2500,-1353,-100,-1158,-414,-95,2500,-1353,-100
6,1383,936,-156,-1770,270,624,923,-1205,319,2500,-1264,-5,-761,-359,22,2500,-1264,-5
7,1381,838,-153,65,-92,466,834,-1674,138,2500,-990,14,-809,-419,21,2500,-990,14
8,1382,520,-223,1418,-205,338,802,-1819,46,2500,-707,-64,-873,-446,-59,2500,-707,-64
9,1191,134,-339,2276,-210,232,770,-1774,43,1428,-441,-138,-885,-381,-47,1428,-441,-138
10,1026,-155,-368,2457,-126,141,787,-1456,39,-22,-260,-217,-925,-236,-49,-22,-260,-217
11,907,-175,-375,2388,-109,11,811,-1005,16,-1215,-88,-237,-907,-161,-59,-1215,-88,-237
12,752,28,-398,2500,-28,-187,857,-647,-40,-2203,113,-185,-889,-219,-88,-2203,113,-185
13,704,225,-295,2500,85,-387,759,-373,-130,-2500,362,-46,-822,-235,-69,-2500,362,-46
14,722,363,-51,2500,17,-583,600,-142,-338,-2500,894,202,-822,-281,-55,-2500,894,202
15,631,54,74,2500,-247,-651,658,-621,-41,-2500,1396,605,-809,-359,90,-2500,1396,605
16,630,-93,-192,2500,-252,-561,666,-336,170,-2500,1222,855,-878,-355,115,-2500,1222,855
17,672,11,-352,2500,-206,-322,617,-64,-301,-2500,1129,883,-1058,23,246,-2500,1129,883
18,764,-254,-575,1804,-148,-268,944,-95,-461,-2500,968,450,-1098,234,314,-2500,968,450
19,1021,-397,-614,30,-49,-114,1346,538,-242,-895,488,122,-861,-140,316,-895,488,122
