attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_maximum,attr_x_chest_acc_minimum,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_maximum,attr_y_chest_acc_minimum,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_maximum,attr_z_chest_acc_minimum,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_maximum,attr_x_thigh_acc_minimum,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_maximum,attr_y_thigh_acc_minimum,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_maximum,attr_z_thigh_acc_minimum,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_maximum,attr_x_waist_acc_minimum,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_maximum,attr_y_waist_acc_minimum,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_maximum,attr_z_waist_acc_minimum,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_maximum,attr_x_chest_gyr_minimum,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_maximum,attr_y_chest_gyr_minimum,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_maximum,attr_z_chest_gyr_minimum,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_maximum,attr_x_thigh_gyr_minimum,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_maximum,attr_y_thigh_gyr_minimum,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_maximum,attr_z_thigh_gyr_minimum,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_maximum,attr_x_waist_gyr_minimum,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_maximum,attr_y_waist_gyr_minimum,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_maximum,attr_z_waist_gyr_minimum
-0.3649122544,-0.36242228,0.03506966421732932,0.04070145999999997,-0.28790274,-0.28790274,9.643856399999999,9.647735,0.04629366441404262,0.05312149999999782,9.758167,9.758167,1.0085095718,1.00825815,0.07737188484090399,0.08738833750000008,1.2635399,1.2635399,1.8338747100000001,1.8363527,0.05664323184978152,0.06419439999999987,1.9782091,1.9782091,9.42786357,9.435848,0.05650543377039161,0.05806025000000048,9.554062,9.554062,0.37712268039999997,0.38277300000000003,0.08244152928961838,0.08065467999999998,0.57520694,0.57520694,9.94492731,9.945215000000001,0.034762429562228615,0.05027875000000037,10.026319,10.026319,-0.018842368,-0.033518825,0.07904249791970816,0.12150573725,0.12569559,0.12569559,-0.11094730732800001,-0.114023858,0.05195552304277885,0.06269816,0.018555064,0.018555064,0.019584340059,0.0186313905,0.029953685225678633,0.05413793375,0.08460484,0.08460484,0.0341412584,0.033292156,0.009922055322419713,0.01473712575,0.055588737,0.055588737,0.008930849945999998,0.0083993975,0.006867701276919497,0.0085521134,0.027183502999999998,0.027183502999999998,0.021209241402799995,0.020158553,0.020607732663470952,0.03260493125,0.063224554,0.063224554,0.0137139244076,0.007941248250000001,0.0677338076100379,0.08193230100000001,0.14538592,0.14538592,-0.024904976200999997,-0.027947085,0.023768562716329055,0.0271071445,0.021380282999999996,0.021380282999999996,0.37562715042600003,0.36193766,0.4956125539686785,0.786183583775,1.3332133999999998,1.3332133999999998,0.034403929202000014,-0.02351831175,0.3610944067987894,0.4709770975,0.8414669,0.8414669,-0.05570480102,-0.10629055500000001,0.23119368499432724,0.3126102975,0.5644395000000001,0.5644395000000001
-0.33942597840000005,-0.34715924,0.05320367203612053,0.07855972,-0.22625206,-0.22625206,9.64397607,9.647735,0.05814400588108891,0.07332300000000025,9.758167,9.758167,0.9685742893999999,0.972943725,0.09914618303252694,0.1259948150000001,1.2635399,1.2635399,1.8446964879999999,1.8543092,0.055268127150616,0.07197559999999958,1.9782091,1.9782091,9.43212525,9.437943,0.05465791377250412,0.05297224999999983,9.554062,9.554062,0.34132936639999994,0.34416650000000004,0.06815276999214905,0.0944213425,0.5141548,0.5141548,9.94134799,9.937433500000001,0.034860433738909506,0.05731149999999907,9.999383,9.999383,-0.022625206697999996,-0.02753332,0.08976923544601453,0.15038579425,0.12569559,0.12569559,-0.056826377505999996,-0.058657942000000005,0.07416592053403129,0.12659341864999998,0.08259996,0.08259996,0.034935383467,0.0400116735,0.028609493119961426,0.0398589565,0.11789699,0.11789699,0.028570167496000002,0.02687807,0.013009738836294946,0.01901317875,0.055588737,0.055588737,0.015998560722,0.0135917515,0.011889121493305602,0.022831088499999996,0.03726278,0.03726278,0.016157385832800002,0.015271631,0.016742751287852624,0.028252517649999996,0.047036625,0.047036625,0.004691445212,0.00061086526,0.0371256223336754,0.03153591762500001,0.1160644,0.1160644,-0.0257113182384,-0.02687807,0.014079574754736224,0.014584407999999997,-0.00030543262000000003,-0.00030543262000000003,0.31073493498,0.25809056,0.4908346911332706,0.7841982635,1.3332133999999998,1.3332133999999998,-0.000586431239999996,-0.078496185,0.3561998266094857,0.49411363999999997,0.8414669,0.8414669,-0.015931364649999998,-0.054367006499999995,0.24857627121096346,0.3681990275,0.5644395000000001,0.5644395000000001
-0.27052085167999995,-0.28491,0.10510340801197965,0.08035541750000003,0.22086509999999998,0.22086509999999998,9.611391059999999,9.625888,0.08426981920050858,0.11641812500000093,9.757569,9.757569,0.9218394752000001,0.93493575,0.10146004113529583,0.08080434999999997,1.1815386,1.1815386,1.8341979259999999,1.8402433,0.05949603300383581,0.08289912499999996,1.9626468000000001,1.9626468000000001,9.43627913,9.4397385,0.04925367059324716,0.07167749999999806,9.533711,9.533711,0.33069910980000006,0.33698389,0.06927452283269475,0.09262567999999999,0.47165772,0.47165772,9.935398280000001,9.9341415,0.05851624853979968,0.07227475000000183,10.073005,10.073005,-0.06311115704600001,-0.076614455,0.0847389428481722,0.122104289375,0.11791443,0.11791443,-0.021392192072,-0.024241291999999998,0.06004565397566163,0.08230068400000001,0.08259996,0.08259996,0.05098281306499999,0.038637226999999996,0.04369163520835327,0.048869219750000005,0.1685988,0.1685988,0.063310073796,0.05100725,0.05674497550506792,0.05299256149999999,0.2501493,0.2501493,0.03315165674,0.029474248,0.020253495797454002,0.013362677,0.10903945,0.10903945,0.017800613312,0.0167987945,0.014081078809143168,0.020845777249999996,0.05009095,0.05009095,0.0029016099704000002,0.00442877305,0.029542788258265947,0.032604932375,0.07422013,0.07422013,-0.020683897312400005,-0.0200058365,0.008034222710217661,0.010690141499999996,-0.00030543262000000003,-0.00030543262000000003,0.29927510255,0.29061913,0.4537722614432348,0.6785949275000001,1.0467176,1.0467176,0.0024923316879999994,-0.033292155500000004,0.29633720426800947,0.4508949099999999,0.7687739,0.7687739,-0.039070940046,-0.08491027000000001,0.23589715150102006,0.32177326624999997,0.54305923,0.54305923
0.25869349232,0.25378537,0.5502027499210138,1.0492588925,1.3084313,1.3084313,9.55557026,9.570522,0.24809626933543855,0.21248549999999966,10.17416,10.17416,1.0474871852,0.97743285,0.1867665689008711,0.2603694875000001,1.4891934,1.4891934,1.8352394080000003,1.8351556,0.06299116889365627,0.09217664999999986,1.9626468000000001,1.9626468000000001,9.435213659999999,9.43495,0.04592668102458973,0.06449399999999983,9.533711,9.533711,0.3264972857999999,0.33698389,0.09317307705315986,0.12165537249999997,0.5081693,0.5081693,9.90507571,9.912294500000002,0.21801156742597605,0.17253212499999826,10.495582,10.495582,-0.44710519628800005,-0.190937585,0.49365586110809717,0.6147113274999999,0.05267244,0.05267244,-0.0020470408259999984,-0.032620997,0.221376225176777,0.16340426975,0.6943185000000001,0.6943185000000001,0.10740843638300002,0.10812315,0.07378945283585613,0.12904527849999997,0.26511553,0.26511553,0.4190657754,0.2716823,0.3512652200269838,0.6942483375000001,0.9639453000000001,0.9639453000000001,0.075258597346,0.064446282,0.06217470891188719,0.0964403445,0.20219639,0.20219639,0.022021692106000003,0.0195476875,0.012154721789151605,0.019089538125,0.05009095,0.05009095,0.006298020661999999,0.0087048295,0.023105721472383642,0.028023443250000002,0.058337633,0.058337633,-0.019724838887999998,-0.019700403999999998,0.007643896827785024,0.010231992749999997,-0.0030543262,-0.0030543262,0.13911845271,0.070554935,0.5030808462225923,0.8059603325,1.0467176,1.0467176,0.011643092378000007,-0.07040222,0.2931502805537995,0.37140607999999997,0.68203104,0.68203104,0.004453207964000001,-0.0181732415,0.2193023694161238,0.3559053675,0.54305923,0.54305923
0.5278376764199999,0.70688805,0.6279868299329852,0.7023989275,1.3084313,1.3084313,9.82605515,9.7177655,0.7977335025957746,0.8385687500000003,11.663952,11.663952,0.7508455967999998,1.1575965,0.9095634867527935,1.00242233,2.0602105,2.0602105,1.838315958,1.83036725,0.06384071576771702,0.08873497500000016,2.006341,2.006341,9.435728379999999,9.438840500000001,0.03599656235650276,0.05431824999999968,9.518148,9.518148,0.32952595,0.32441433,0.13899522392647196,0.15382746000000003,0.7398083000000001,0.7398083000000001,10.013904199999999,9.8311905,0.8066840773478114,0.5648817499999996,13.119028,13.119028,-0.9215641504,-0.965761125,1.191089574031354,1.0743980025000002,3.4003648999999996,3.4003648999999996,-0.012354080492000001,0.0389057765,0.8451453620294574,0.655562365,1.365892,1.365892,0.016273450704,0.084604837,0.20086865628366699,0.269391571,0.26511553,0.26511553,0.7786638202,0.8022188,0.17316303656260626,0.23571758250000008,1.0512991000000003,1.0512991000000003,0.0010140360660000013,0.068111475,0.18955994612560156,0.22777637,0.2666427,0.2666427,0.022602013966000003,0.022296581,0.013146381994735097,0.016951511,0.048258353,0.048258353,-0.001551597795600001,-0.00442877295,0.027752303666209985,0.04344779025,0.05681047,0.05681047,-0.018454239148,-0.0169515105,0.007912553890585866,0.011071932999999999,-0.0030543262,-0.0030543262,0.0616179786,-0.16249015,0.4901957741690467,0.7531204825000001,1.3478742,1.3478742,-0.0031764969699999953,-0.1038470905,0.30493523180405907,0.37300958500000003,0.68203104,0.68203104,-0.07540520496,-0.053908858500000004,0.2254783833188611,0.354378203,0.35491269999999997,0.35491269999999997
0.26623523098,0.14215572999999998,1.1353082113975907,1.8857331425,2.843713,2.843713,10.102633296,10.168473500000001,1.6284614453611501,2.144456625,15.219341,15.219341,0.47050851400000004,0.38097734,1.026540715333253,1.81675012,2.0602105,2.0602105,1.7184263022,1.81001655,0.3636821877378527,0.10729009999999972,2.0566192,2.0566192,9.655635850000001,9.454104,0.506049960293875,0.09172849999999855,11.290457,11.290457,0.5586749924,0.37169980999999996,0.4850312127930536,0.36182376000000005,2.6084828,2.6084828,10.149451928000001,9.693823250000001,2.001385414062241,2.4263737500000016,15.562311,15.562311,-0.6046197288799999,-0.7718307499999999,1.6200257042982018,2.3569418825,3.4003648999999996,3.4003648999999996,-0.04996698628000001,-0.032920275,1.697937861224503,1.703175135,5.437232,5.437232,-0.07494094960999999,-0.0340557365,0.19149006894647283,0.27794369825,0.19517145,0.19517145,0.954739619,0.89048883,0.2448686110996604,0.31917706499999987,1.5085316999999998,1.5085316999999998,-0.012052370195999999,-0.0119118718,0.19204600191211066,0.2401463975,0.2666427,0.2666427,0.025448645987999997,0.028405233999999998,0.013798719741707035,0.014813483249999992,0.053145275,0.053145275,-0.0116797434796,-0.010231992749999998,0.028549671931963706,0.03856086775,0.05681047,0.05681047,-0.015589281086,-0.01572978,0.007191873944070908,0.008093963749999997,0.00061086525,0.00061086525,0.30531044868,0.24052819,0.4063267091166045,0.67034824225,1.3478742,1.3478742,-0.045900412780000004,-0.101098195,0.3089968425054078,0.43799038,0.61636305,0.61636305,-0.02301740066,-0.027336220499999998,0.25572444386383364,0.4164573875,0.56016344,0.56016344
0.11119869811999994,-0.041898531,1.1538277081030401,1.4187141525000002,2.843713,2.843713,9.878619786,9.52652825,2.186274113980627,3.381810125000001,15.21994,15.21994,0.530076252,0.7951742500000001,1.000976567812656,1.6528969725,2.0147207,2.0147207,1.4439909290679998,1.670255,1.0557760641658804,0.48243167500000017,3.7912182999999997,3.7912182999999997,9.039164849999999,9.314940750000002,1.0624240425553608,1.3883382500000003,11.290457,11.290457,1.9247107218,1.6032173,1.428063885351708,2.2572832949999997,5.115810400000001,5.115810400000001,9.775729136,8.661324,2.4510669120561284,3.1452328249999972,15.562311,15.562311,-0.44583626987999997,-0.68414315,1.6827537634923544,2.2884078825,4.4639893,4.4639893,-0.2942114724,-0.37798458500000004,1.9070477313026735,2.043600825,5.437232,5.437232,-0.020983222176000002,0.027488936500000002,0.20097142633633397,0.32154418500000004,0.24923302,0.24923302,0.75637945442,0.8355109500000001,0.4781560094343722,0.8058076299999999,1.5085316999999998,1.5085316999999998,0.010891727584000001,-0.0299323975,0.11366135182037906,0.155770639,0.25076020000000004,0.25076020000000004,0.03287676753800001,0.031154126,0.013693980276548903,0.020311267249999997,0.06261369,0.06261369,0.0036346481620000005,0.00748309925,0.03210381647428636,0.043371431625,0.059864793,0.059864793,-0.017421876711,-0.0181732415,0.01139651895210407,0.013668110250000002,0.010995574,0.010995574,0.14840970816000001,0.197614905,0.39728893722489056,0.4817436075,1.3066407,1.3066407,0.0029810230000000028,-0.0855211355,0.3532966559263015,0.4811327325,0.7199047,0.7199047,-0.014636331374,-0.038026359999999995,0.2435541633627653,0.3552944975,0.56016344,0.56016344
0.26074053386,0.169090495,1.284910119744156,0.9976339275,3.7056258,3.7056258,9.553008406,9.505579000000001,2.4932994131737165,3.864541450000001,15.21994,15.21994,0.6495469246400001,0.890343755,1.0781024532353032,1.195604455,2.4361002,2.4361002,1.042423451668,1.5122376499999999,2.0949027412482835,2.67522113,4.9613843,4.9613843,8.8668063374,8.504503750000001,3.083206348086754,1.1906665000000007,19.167978,19.167978,1.1732545854,2.3211785999999996,2.979292719881957,4.1720460425,5.115810400000001,5.115810400000001,9.474263268,8.6140385,2.698659797390204,3.442413524999999,16.002844,16.002844,-0.24800338360000004,-0.53420625,1.8923035867695328,2.31160175,4.4639893,4.4639893,-0.64350156228,-0.45609541500000006,1.6521270847053244,2.674472895,2.6276363999999997,2.6276363999999997,-0.019126189682,0.051159965,0.19975395870748366,0.29504791374999995,0.24923302,0.24923302,0.32931134322,0.35338555,0.418812884881584,0.47471868,1.217149,1.217149,0.02728124078,-0.027336220499999998,0.14845984043599225,0.177074565,0.37568212,0.37568212,0.030396654606,0.027641652500000002,0.015632092938296555,0.023900100500000004,0.06261369,0.06261369,0.007861835602,0.01282817,0.030894252879852074,0.04612032525,0.059864793,0.059864793,-0.020299052022,-0.021532999499999997,0.011905638030734198,0.015347989749999999,0.010995574,0.010995574,0.08271115632,0.093767815,0.4840457138673204,0.7775551075,1.1398746000000002,1.1398746000000002,-0.013616185340000008,-0.0855211355,0.3311248853682382,0.38599047750000004,0.7199047,0.7199047,-0.067604457454,-0.05818491449999999,0.23798417415316675,0.29061914357499996,0.54702985,0.54702985
0.3982634820999999,0.32950202000000006,1.3549867076532325,1.4073417174999998,3.7056258,3.7056258,9.54577797,9.790789,2.963756771687353,4.909010999999999,15.447389999999999,15.447389999999999,0.89406674624,1.0932523499999998,1.0903235111854335,0.996436845,3.3512837999999996,3.3512837999999996,1.014973935992,0.9181763999999999,2.6888873425422752,3.044377,9.673173,9.673173,9.9951696934,9.416395999999999,4.042405874808388,3.6180878750000005,19.578585,19.578585,-0.793905355,-0.552761325,2.8259372052386476,3.755904,3.8905778,3.8905778,9.837679018,8.7959985,3.4228365254840787,5.322160775,16.138117,16.138117,-0.2655648536,-0.317531,1.9403551754897042,1.9943700249999998,3.7666779000000004,3.7666779000000004,-0.6639240980400001,-0.38247371500000005,2.0993546739689712,2.55595995,6.021417,6.021417,-0.001649334929999997,0.0554360225,0.20781030396680342,0.32322407625000005,0.28863382,0.28863382,0.4113871964,0.430507275,0.4276815036117714,0.39813140750000003,1.3347405,1.3347405,0.019315558099999998,-0.023365595499999996,0.18372511851687737,0.228769038,0.37568212,0.37568212,0.026609290026,0.027183503,0.013482231807990172,0.01870774575,0.04917465,0.04917465,-0.0032436946320000006,-0.003359759,0.02752467493406652,0.034361169375,0.050701816,0.050701816,-0.019816468516999995,-0.0203112695,0.010404389102288697,0.012675453999999996,0.007330383,0.007330383,0.09964434327999999,0.13286319500000002,0.4889702883996816,0.7709119425,1.1398746000000002,1.1398746000000002,-0.02322509633,-0.044135014,0.3211773307207388,0.4447099,0.91813046,0.91813046,-0.02787989042,-0.030390546499999997,0.24025778140540174,0.3959933875,0.54702985,0.54702985
-0.02572569519999998,0.21847090000000002,1.0758318202148907,1.1547534275,3.083732,3.083732,9.593398628000001,9.742007000000001,3.0355582373556422,5.094711000000001,15.447389999999999,15.447389999999999,0.8601528733999999,0.99030167,1.0969132103761035,0.7848492750000001,3.3512837999999996,3.3512837999999996,1.1577880753520002,0.49978962,3.299681758752658,3.027767275,10.4171715,10.4171715,9.68597041,10.417769999999999,5.078171485006318,5.7954639499999985,19.608511,19.608511,0.1488594636000001,-0.03292027499999999,4.413282408486093,5.313332000000001,10.889428,10.889428,10.028640496,10.1879265,3.4628824602527812,6.290914925000001,16.138117,16.138117,-0.46947901699999994,-0.454000505,1.8977438165509337,2.6672903025000005,3.7666779000000004,3.7666779000000004,-0.62157066756,-0.4189853,2.187891934944942,2.37385091,6.021417,6.021417,0.03196047031,0.14630222,0.21830870674694638,0.3556762875,0.32834008,0.32834008,0.37083796289999993,0.38438696,0.3996503952531725,0.3652974275,1.3347405,1.3347405,0.030604348379999993,0.0016798794999999984,0.20331479388516951,0.2289981075,0.4175264,0.4175264,0.024917193419999997,0.025045475,0.011430379231301808,0.012980885750000004,0.048563786,0.048563786,0.001105666084,0.0047342056,0.03435170168055651,0.03634648225,0.07880162,0.07880162,-0.02034792136,-0.021532999499999997,0.01121131461629089,0.017027868749999994,0.008246681,0.008246681,0.06453791336,-0.029474248499999998,0.5256399621726298,0.7208209875,1.4031575,1.4031575,0.04517959195000001,-0.0056505042500000005,0.3715770703740552,0.60926171,0.91813046,0.91813046,-0.01826487002,-0.00458148925,0.2551747153936751,0.37591119749999996,0.7122689,0.7122689
