attr_x_chest_acc_mean,attr_x_chest_acc_median,attr_x_chest_acc_std,attr_x_chest_acc_iqr,attr_x_chest_acc_maximum,attr_x_chest_acc_minimum,attr_y_chest_acc_mean,attr_y_chest_acc_median,attr_y_chest_acc_std,attr_y_chest_acc_iqr,attr_y_chest_acc_maximum,attr_y_chest_acc_minimum,attr_z_chest_acc_mean,attr_z_chest_acc_median,attr_z_chest_acc_std,attr_z_chest_acc_iqr,attr_z_chest_acc_maximum,attr_z_chest_acc_minimum,attr_x_thigh_acc_mean,attr_x_thigh_acc_median,attr_x_thigh_acc_std,attr_x_thigh_acc_iqr,attr_x_thigh_acc_maximum,attr_x_thigh_acc_minimum,attr_y_thigh_acc_mean,attr_y_thigh_acc_median,attr_y_thigh_acc_std,attr_y_thigh_acc_iqr,attr_y_thigh_acc_maximum,attr_y_thigh_acc_minimum,attr_z_thigh_acc_mean,attr_z_thigh_acc_median,attr_z_thigh_acc_std,attr_z_thigh_acc_iqr,attr_z_thigh_acc_maximum,attr_z_thigh_acc_minimum,attr_x_waist_acc_mean,attr_x_waist_acc_median,attr_x_waist_acc_std,attr_x_waist_acc_iqr,attr_x_waist_acc_maximum,attr_x_waist_acc_minimum,attr_y_waist_acc_mean,attr_y_waist_acc_median,attr_y_waist_acc_std,attr_y_waist_acc_iqr,attr_y_waist_acc_maximum,attr_y_waist_acc_minimum,attr_z_waist_acc_mean,attr_z_waist_acc_median,attr_z_waist_acc_std,attr_z_waist_acc_iqr,attr_z_waist_acc_maximum,attr_z_waist_acc_minimum,attr_x_chest_gyr_mean,attr_x_chest_gyr_median,attr_x_chest_gyr_std,attr_x_chest_gyr_iqr,attr_x_chest_gyr_maximum,attr_x_chest_gyr_minimum,attr_y_chest_gyr_mean,attr_y_chest_gyr_median,attr_y_chest_gyr_std,attr_y_chest_gyr_iqr,attr_y_chest_gyr_maximum,attr_y_chest_gyr_minimum,attr_z_chest_gyr_mean,attr_z_chest_gyr_median,attr_z_chest_gyr_std,attr_z_chest_gyr_iqr,attr_z_chest_gyr_maximum,attr_z_chest_gyr_minimum,attr_x_thigh_gyr_mean,attr_x_thigh_gyr_median,attr_x_thigh_gyr_std,attr_x_thigh_gyr_iqr,attr_x_thigh_gyr_maximum,attr_x_thigh_gyr_minimum,attr_y_thigh_gyr_mean,attr_y_thigh_gyr_median,attr_y_thigh_gyr_std,attr_y_thigh_gyr_iqr,attr_y_thigh_gyr_maximum,attr_y_thigh_gyr_minimum,attr_z_thigh_gyr_mean,attr_z_thigh_gyr_median,attr_z_thigh_gyr_std,attr_z_thigh_gyr_iqr,attr_z_thigh_gyr_maximum,attr_z_thigh_gyr_minimum,attr_x_waist_gyr_mean,attr_x_waist_gyr_median,attr_x_waist_gyr_std,attr_x_waist_gyr_iqr,attr_x_waist_gyr_maximum,attr_x_waist_gyr_minimum,attr_y_waist_gyr_mean,attr_y_waist_gyr_median,attr_y_waist_gyr_std,attr_y_waist_gyr_iqr,attr_y_waist_gyr_maximum,attr_y_waist_gyr_minimum,attr_z_waist_gyr_mean,attr_z_waist_gyr_median,attr_z_waist_gyr_std,attr_z_waist_gyr_iqr,attr_z_waist_gyr_maximum,attr_z_waist_gyr_minimum
0.40222588600000003,0.407313555,0.04651719080061375,0.0670376425,0.5255273,0.5255273,9.48555177,9.487921499999999,0.06458073635421091,0.060303250000000475,9.607930999999999,9.607930999999999,-2.020418914,-2.0225019,0.08516035008671115,0.11162962499999973,-1.8513165,-1.8513165,0.013395558607999998,0.0185550625,0.06433522171884372,0.08140286024999999,0.15741876,0.15741876,9.58671889,9.592369,0.0503962683625771,0.06494224999999965,9.698911,9.698911,-0.10050858790799999,-0.105045605,0.054774244009326456,0.07092822925,0.051475335,0.051475335,9.89045919,9.889549500000001,0.04500805069761306,0.059555250000000726,10.001178999999999,10.001178999999999,-0.5282686366,-0.5318120749999999,0.04875465740586738,0.07317278749999995,-0.4189853,-0.4189853,1.050659498,1.0639234,0.06883856738046834,0.09621699999999977,1.1731589,1.1731589,0.0294009441968,0.027794369,0.019086856954706938,0.022907446749999998,0.0711658,0.0711658,0.037073411640000005,0.037415495,0.012835860315650333,0.017486016500000003,0.06658431,0.06658431,0.011087204186,0.0096211275,0.010722077201194044,0.017944166400000003,0.02687807,0.02687807,-0.030058548045999996,-0.0292949675,0.015726933137199986,0.014660767999999998,-0.0027223304,-0.0027223304,0.03251078701599999,0.030702628,0.027629403668309547,0.037415498,0.10339559,0.10339559,0.06343251036,0.063456945,0.010512046714135942,0.011377365,0.08224105,0.08224105,0.004412033881999999,0.00643399735,0.016113953566445887,0.025045473749999998,0.03865714,0.03865714,0.017647899389,0.0195476895,0.025504870564657982,0.03443752831250001,0.07330383,0.07330383,-0.0004690396976000003,-5.9760174999999996e-05,0.010113714955612309,0.016340645925,0.017808048,0.017808048
0.43399694079999995,0.436642525,0.03923658634713117,0.045040937500000044,0.5255273,0.5255273,9.48100289,9.4846305,0.05496913161432411,0.05431849999999905,9.607930999999999,9.607930999999999,-2.0583670119999997,-2.0524294,0.05981875347831188,0.05641349999999967,-1.8974048,-1.8974048,-0.032166099474,-0.0260369435,0.09311835055667707,0.15113398174999998,0.15741876,0.15741876,9.58365431,9.5947635,0.0530708641635776,0.07631500000000102,9.691728999999999,9.691728999999999,-0.078457990248,-0.084096335,0.04862659086645596,0.07706336425,0.040102877,0.040102877,9.89452942,9.897031499999999,0.03999062631659584,0.03905500000000117,10.001178999999999,10.001178999999999,-0.5147294236000001,-0.51235915,0.04552116304077916,0.07526770499999991,-0.4189853,-0.4189853,1.1033439099999998,1.1097125,0.05367442019080039,0.07032965000000013,1.2144588,1.2144588,0.0175440498668,0.016646077500000002,0.01128914023759456,0.015806136875,0.043982297000000004,0.043982297000000004,0.041715987860000005,0.044440447,0.013450843756861265,0.0256563395,0.06169739,0.06169739,0.008936958506,0.0080939645,0.006694985550968281,0.008628471499999998,0.026267206,0.026267206,-0.03043117568,-0.0292949675,0.018657713013199823,0.019853119750000002,0.0143819,0.0143819,0.030665974356,0.030702628,0.036161087888064415,0.03184135075,0.12080525,0.12080525,0.06390898508,0.0628460795,0.010651586131329936,0.011606440000000003,0.08773884,0.08773884,0.0034407582526,0.00231065785,0.012863790830831832,0.0209221345,0.031021322999999996,0.031021322999999996,0.026432141553999998,0.0248927605,0.015667378840866088,0.018707746250000004,0.07330383,0.07330383,0.0041613188042,0.00391086425,0.007442394754687004,0.00977384359,0.019640645,0.019640645
0.4442560962,0.446219355,0.03902976226356973,0.04324525000000001,0.54408234,0.54408234,9.475256719999999,9.481038999999999,0.04990556925345716,0.05297149999999817,9.570822,9.570822,-2.0565833380000003,-2.0503344500000003,0.06823774230214504,0.07018009999999997,-1.8806453999999997,-1.8806453999999997,-0.07832630850000001,-0.087687638,0.06419017393180373,0.079906481,0.0664391,0.0664391,9.58969954,9.593267,0.04103209653391364,0.06374600000000008,9.673772,9.673772,-0.06440402612799999,-0.0664391,0.04114040494926022,0.049380414,0.040102877,0.040102877,9.88484482,9.889849000000002,0.0602385505492753,0.06344524999999912,10.009559,10.009559,-0.5302797666,-0.5273229500000001,0.04875750024496906,0.07915827750000004,-0.4309563,-0.4309563,1.132158126,1.1333552,0.05604596869982286,0.07676415000000003,1.2497733,1.2497733,0.017495180737999997,0.016493361499999998,0.008176709358626744,0.011759156375000003,0.03940081,0.03940081,0.046138652259999996,0.046883909,0.00884371941446082,0.011911872999999996,0.06169739,0.06169739,0.006096435107,0.0064140849,0.0064558255136163535,0.009621127174999999,0.01985312,0.01985312,-0.027822780927999998,-0.026851505,0.014724601354995629,0.018173242499999992,0.0143819,0.0143819,0.035186377576,0.0372694285,0.0369882024541407,0.037110065250000004,0.12080525,0.12080525,0.06691444206,0.06666398500000001,0.009176344597360287,0.01458440975,0.08773884,0.08773884,0.005627655798600001,0.00399053655,0.014696484693237581,0.0205403435,0.03987887,0.03987887,0.010128147820505806,0.014966200999999998,0.029458171730676122,0.028710666849999997,0.06780604,0.06780604,0.0038497774638000005,0.0045217295,0.011545878148395847,0.012904527774999999,0.027276457999999996,0.027276457999999996
0.43726502740000006,0.43514615,0.04907109432762534,0.046088399999999974,0.59376204,0.59376204,9.479674,9.485827,0.060635914358323995,0.059256500000000045,9.586383999999999,9.586383999999999,-2.063562444,-2.0667946,0.09230137333352344,0.07317282500000033,-1.7405846,-1.7405846,-0.07505822376,-0.08379706,0.0397646562569191,0.04384381749999999,0.035913024,0.035913024,9.59076495,9.5908725,0.03278227507651821,0.04578925000000034,9.673772,9.673772,-0.048279077159999996,-0.048482583999999995,0.04142533017641329,0.05327098775000001,0.048482585999999994,0.048482585999999994,9.88703534,9.889849000000002,0.08807498159888759,0.13123174999999954,10.049063,10.049063,-0.5371032412000001,-0.5437830699999999,0.04662037728491719,0.05491700999999993,-0.42257659999999997,-0.42257659999999997,1.0066780136,1.0280103,0.14827441331344407,0.23313536000000024,1.2497733,1.2497733,0.019776365540000004,0.0195476875,0.010090318275030347,0.009773844999999998,0.049745686,0.049745686,0.02894544754,0.04062254,0.02719375726340052,0.027412578000000003,0.05589417,0.05589417,0.0006607954222,0.0021380284,0.00778148531598828,0.011832198424999999,0.015577064,0.015577064,-0.0328257676,-0.0344873225,0.008653431777319153,0.014660768249999998,-0.010358144,-0.010358144,0.04288328007,0.041545486000000006,0.018433018221831687,0.017944169000000003,0.111031406,0.111031406,0.06757417664,0.06880201400000001,0.007421821192124038,0.01313360525,0.086211674,0.086211674,-0.0057222203300000005,-0.00303441335,0.030895608118197745,0.031077768375,0.048430987,0.048430987,-0.018399258875494193,-0.01893682,0.03867054656146135,0.039324451025,0.06780604,0.06780604,-0.010279535622,-0.0107499015,0.01860001498451975,0.026038130975,0.027276457999999996,0.027276457999999996
0.4343680424,0.4321534000000001,0.0438552931000102,0.044592025000000035,0.59376204,0.59376204,9.490340230000001,9.490915,0.06547123546834965,0.08484412500000005,9.650428999999999,9.650428999999999,-1.9976500760000002,-2.03716635,0.12180288908980537,0.16505022499999988,-1.7405846,-1.7405846,-0.072580224694,-0.0793079325,0.04378997655701871,0.04429273,0.05686229,0.05686229,9.58591668,9.5893765,0.026809552785110057,0.046836499999999504,9.627684,9.627684,-0.015394716950000003,-0.0200514395,0.035472592679228025,0.048183311,0.048482585999999994,0.048482585999999994,9.91596936,9.910798,0.15421842975559183,0.18046325000000074,10.320207,10.320207,-0.1161906111,-0.42586862999999997,0.5768847431343908,0.8170213575,1.1162965,1.1162965,0.9469307090000001,0.8678981100000001,0.3039587499745117,0.17612348750000006,2.1481974,2.1481974,0.01245050057192,0.0166261605,0.021080510543881294,0.024550798303,0.052189145,0.052189145,0.004270999122,-0.0046213437,0.0253337375520329,0.04042335575,0.051923547,0.051923547,-0.013274902928799999,-0.016234414500000002,0.013759726981445335,0.025500308314999998,0.010690141499999998,0.010690141499999998,-0.03110923624,-0.030211264,0.007548675656078443,0.010842857500000004,-0.015245065,-0.015245065,0.03815518306,0.038491157,0.011905919138801615,0.017180584999999995,0.06032959,0.06032959,0.06670063958,0.06666399,0.0054049109684980974,0.005955933499999996,0.07979759,0.07979759,-0.16428451407800002,-0.0616774765,0.20101228491326142,0.24785857725000002,0.048430987,0.048430987,0.007910707651,-0.011911869,0.07667145536864435,0.051923547,0.22357668,0.22357668,-0.126844843376,-0.042820327000000005,0.15308123814208924,0.121333101,0.0007038219000000001,0.0007038219000000001
0.40848672140000003,0.40791210499999997,0.051976544770996315,0.07107789250000002,0.5093664000000001,0.5093664000000001,9.4911542,9.4903165,0.07100181773666085,0.10579449999999824,9.650428999999999,9.650428999999999,-1.94265527,-1.92463895,0.10709443433630196,0.12569567499999978,-1.6765398,-1.6765398,-0.09249998249399999,-0.08738836,0.05180089379312831,0.052373162500000014,0.05686229,0.05686229,9.58930449,9.5929675,0.027062040740396826,0.03471549999999901,9.652822500000001,9.652822500000001,-0.0028730418580000007,-0.006584055,0.0331082259431817,0.03875614025,0.06943185,0.06943185,9.61838218,9.7919855,0.7967818553060917,0.9705490000000019,12.950237,12.950237,0.7319313951,0.746691635,0.7256485978101708,0.83841948,2.4199393,2.4199393,1.6579008681999996,1.48320795,0.8878756690251783,1.758990105,3.0556,3.0556,0.03138918339992,0.040735422,0.035297401136502524,0.06001751110299999,0.09128452,0.09128452,-0.011151492970000001,-0.008286536,0.011395852772188225,0.010461066574999999,0.009123124,0.009123124,-0.02457272438,-0.024022946,0.005955544681061922,0.009392053749999997,-0.013027371000000001,-0.013027371000000001,-0.031359690702,-0.030516695,0.009603524512213064,0.011835514999999998,-0.0036386251,-0.0036386251,0.04302988751999999,0.0416982025,0.016436788945673717,0.021151211249999996,0.08873482,0.08873482,0.06421441798,0.06483139,0.006251300346170478,0.008017606750000003,0.07765956,0.07765956,-0.28878495816,-0.26662277,0.15242868547993463,0.23808472,-0.05877587,-0.05877587,0.043731846787000005,0.005497791,0.21983839189432033,0.21914791199999997,0.5644395000000001,0.5644395000000001,0.01348923018000001,-0.08894065500000001,0.3656069278917376,0.5902485375,0.7361856,0.7361856
0.3753509690000001,0.37858313,0.04272799013840755,0.04908113249999996,0.47105917,0.47105917,9.48637773,9.485528,0.06050339740801423,0.06598974999999996,9.609727000000001,9.609727000000001,-2.015762216,-2.0225020000000002,0.11017801471180601,0.14065922499999983,-1.6765398,-1.6765398,-0.13634978594000002,-0.14155717499999998,0.04788627732320755,0.07257423750000001,-0.047884032,-0.047884032,9.58193038,9.586683,0.027540638673342336,0.03202250000000184,9.652822500000001,9.652822500000001,0.024648306821999998,0.0200514395,0.04512080824858688,0.06943184775000001,0.15562311,0.15562311,9.723307958,9.130288,2.2526984527188465,2.766948749999999,14.258070000000002,14.258070000000002,-0.52219934104,0.71855975,2.9046889206871236,3.3060932749999994,2.6898855999999998,2.6898855999999998,0.7033685624,0.90500825,1.8214635714093474,3.413832395,3.0556,3.0556,0.05234797031999999,0.05280001,0.015351352985538573,0.01786780924999999,0.09128452,0.09128452,-0.012874133117800004,-0.008744684249999999,0.012777088765694267,0.013362677425,0.0063742325,0.0063742325,-0.01839687665,-0.018219726000000002,0.008090469286093199,0.010079277249999997,0.0031605585999999997,0.0031605585999999997,-0.02947822593199999,-0.028378669500000002,0.010949322959908482,0.014889838749999999,-0.0036386251,-0.0036386251,0.04364686108,0.0418509185,0.016598332748928486,0.025809055749999994,0.08873482,0.08873482,0.06480695725999999,0.065442255,0.007224456829133351,0.01122464900000001,0.07888129,0.07888129,-0.371935935,-0.3043437,0.34246206726107326,0.17256943750000003,0.47542578,0.47542578,-0.15713897214,-0.255036255,0.3767708131653477,0.51992269725,0.7461719,0.7461719,0.23131767418,0.303082105,0.36275452360028476,0.6091090175,0.7462649,0.7462649
0.4039377372,0.394744005,0.05143105589841554,0.08349779750000003,0.5291186,0.5291186,9.49322523,9.4912135,0.05679829684992401,0.06299749999999804,9.680356,9.680356,-2.072660414,-2.0649988500000003,0.07571528811204511,0.08349775000000026,-1.9357121,-1.9357121,-0.1463096656,-0.15352818499999998,0.04293140697733562,0.06419453500000002,-0.04189853,-0.04189853,9.58126,9.57979975,0.023656721970932416,0.024241250000001102,9.643246000000001,9.643246000000001,0.03041833253,0.029328971000000002,0.041391428563132694,0.06015431667500001,0.15562311,0.15562311,9.300815133999999,8.471583,3.922963649159661,5.796063200000001,19.607914,19.607914,-1.31746934616,-1.17285955,3.1757496408516155,4.2202294,7.24665,7.24665,-0.5141907273999999,-0.67785835,1.6356169912408993,1.9894320199999997,3.6739025,3.6739025,0.036343301196,0.040124556000000006,0.01747626019524863,0.022602018,0.057686932,0.057686932,-0.013656040801800001,-0.0140897545,0.011013561632108232,0.017486016825,0.0063742325,0.0063742325,-0.009319419076,-0.01119477525,0.008348990468693472,0.008552113725,0.01171267,0.01171267,-0.023149661989999997,-0.023033598500000002,0.006362577533876527,0.007864891749999998,-0.008830979499999999,-0.008830979499999999,0.036322586360000006,0.032840654,0.01552643546779003,0.02657263725,0.07437949,0.07437949,0.06964501036,0.069565598,0.0073103905004440126,0.009621129999999992,0.08560081,0.08560081,-0.3622781568216,-0.35107489000000003,0.6469056466873819,0.67966396625,1.6953237,1.6953237,-0.07422623174,-0.30818151000000005,0.6618268108538444,0.9699776999999999,1.278541,1.278541,-0.08220280064,-0.122232812,0.46681653091992426,0.8749880999999999,0.7462649,0.7462649
0.4412154588,0.44502224,0.040632011812823075,0.057760115000000056,0.5291186,0.5291186,9.480356369999999,9.4759505,0.0852675328708301,0.10474575000000286,9.680356,9.680356,-2.00907042,-2.03567,0.1206877242055032,0.15412682499999963,-1.4987701999999998,-1.4987701999999998,-0.1310346598,-0.139761525,0.050469954292757656,0.059855032500000016,0.011971008,0.011971008,9.59111215,9.5908725,0.030068515621202517,0.04309462499999839,9.661800999999999,9.661800999999999,0.004740519271999999,-0.00059855045,0.035057449277988956,0.046986208,0.077811554,0.077811554,8.960108376,7.858069200000001,4.311661154505611,4.264073425,19.607914,19.607914,-0.38991969150000005,-0.04189853,2.382999434656873,2.7672481749999998,7.24665,7.24665,-0.2582745162,-0.16130934,2.6414113395359538,3.1317654249999998,5.9687448,5.9687448,0.024901794815999998,0.026380088000000003,0.02206920236717058,0.033521230000000006,0.07815092,0.07815092,-0.015867372876,-0.0169913645,0.00961306461128668,0.015118914125,0.0014873073,0.0014873073,-0.016771975185999998,-0.018067009000000002,0.013943634612644557,0.018402314875,0.01171267,0.01171267,-0.025703078616,-0.023949896499999998,0.009411798377498025,0.008704831500000003,-0.0060820878,-0.0060820878,0.03913256656,0.038643874499999994,0.016805012424181007,0.02787072650000001,0.0716306,0.0716306,0.07103167468,0.071398193,0.008789298156288587,0.009315694999999985,0.091404036,0.091404036,-0.1073763008216,-0.0419770735,0.8767427250706233,1.26242945,1.6953237,1.6953237,0.12674232482000003,0.208305045,0.7149915694973554,1.1483503175,1.278541,1.278541,-0.08869630146,-0.27800344,0.5980045633599472,0.9296605150000001,1.3363607,1.3363607
0.3566283125999999,0.429759205,0.21336668378684737,0.11133038249999999,0.57879823,0.57879823,9.43979854,9.437045000000001,0.11201735026029838,0.12300137500000119,9.671975999999999,9.671975999999999,-2.0029292939999994,-1.9916765,0.14351657871500895,0.17133494999999987,-1.4987701999999998,-1.4987701999999998,-0.12755109620000002,-0.13826515,0.04598429655238339,0.05222352499999999,0.011971008,0.011971008,9.587939850000001,9.590573500000001,0.03170730925516227,0.042797000000000196,9.661800999999999,9.661800999999999,0.005937620355999999,0.00149637605,0.03710372296945465,0.04189852975,0.092176765,0.092176765,8.773336726,7.5432317,4.7834460019988,6.130054125000001,19.607914,19.607914,-0.405817182448,-0.129885443,1.6614123131604328,2.666242925,3.0107086,3.0107086,0.07988253399999996,0.15891513499999999,2.7764049242743147,2.8112417000000005,5.9687448,5.9687448,0.06449807938,0.06639176,0.05061059071354459,0.08895725025000001,0.15420364,0.15420364,-0.06735720416,-0.037760783,0.07521219830242097,0.083077671875,0.0014873073,0.0014873073,-0.0361364036,-0.028757151,0.023000647530837234,0.0248164005,-0.005391555,-0.005391555,-0.026912591841599998,-0.025782490499999998,0.014198642484819978,0.016187928999999997,0.024155742999999997,0.024155742999999997,0.0414049856,0.040018322999999995,0.017993372651076034,0.015042558999999997,0.09209458,0.09209458,0.06946785929999999,0.06941288,0.00874832632570701,0.009926562499999986,0.091404036,0.091404036,-0.13641072432,0.053317905,0.8746944751427244,1.4944818075000001,1.2029663000000002,1.2029663000000002,0.137896722,0.071776667,0.7002662508391051,1.059240325,1.6417004000000002,1.6417004000000002,0.08481997129599998,0.0639283725,0.5828732584588717,0.7971791349999999,1.3363607,1.3363607
